station;termin;nat_abbr;rre150z0
536;20220104152000;AIR;0.0
536;20220104153000;AIR;0.0
536;20220104154000;AIR;0.0
536;20220104155000;AIR;0.1
536;20220104160000;AIR;0.0
536;20220104161000;AIR;0.0
536;20220104162000;AIR;0.1
536;20220104163000;AIR;0.0
536;20220104164000;AIR;0.0
536;20220104165000;AIR;0.0
536;20220104170000;AIR;0.1
536;20220104171000;AIR;0.0
536;20220104172000;AIR;0.0
536;20220104173000;AIR;0.1
536;20220104174000;AIR;0.0
536;20220104175000;AIR;0.0
536;20220104180000;AIR;0.0
536;20220104181000;AIR;0.0
536;20220104182000;AIR;0.0
536;20220104183000;AIR;0.1
536;20220104184000;AIR;0.0
536;20220104185000;AIR;0.0
536;20220104190000;AIR;0.0
536;20220104191000;AIR;0.0
536;20220104192000;AIR;0.0
536;20220104193000;AIR;0.0
536;20220104194000;AIR;0.0
536;20220104195000;AIR;0.1
536;20220104200000;AIR;0.0
536;20220104201000;AIR;0.0
536;20220104202000;AIR;0.0
536;20220104203000;AIR;0.0
536;20220104204000;AIR;0.0
536;20220104205000;AIR;0.0
536;20220104210000;AIR;0.0
536;20220104211000;AIR;0.1
536;20220104212000;AIR;0.1
536;20220104213000;AIR;0.0
536;20220104214000;AIR;0.0
536;20220104215000;AIR;0.0
536;20220104220000;AIR;0.0
536;20220104221000;AIR;0.0
536;20220104222000;AIR;0.0
536;20220104223000;AIR;0.0
536;20220104224000;AIR;0.0
536;20220104225000;AIR;0.0
536;20220104230000;AIR;0.0
536;20220104231000;AIR;0.0
536;20220104232000;AIR;0.1
536;20220104233000;AIR;0.0
536;20220104234000;AIR;0.0
536;20220104235000;AIR;0.1
536;20220105000000;AIR;0.1
536;20220105001000;AIR;0.1
536;20220105002000;AIR;0.1
536;20220105003000;AIR;0.3
536;20220105004000;AIR;0.1
536;20220105005000;AIR;0.2
536;20220105010000;AIR;0.3
536;20220105011000;AIR;0.2
536;20220105012000;AIR;0.2
536;20220105013000;AIR;0.2
536;20220105014000;AIR;0.2
536;20220105015000;AIR;0.3
536;20220105020000;AIR;0.2
536;20220105021000;AIR;0.3
536;20220105022000;AIR;0.2
536;20220105023000;AIR;0.1
536;20220105024000;AIR;0.1
536;20220105025000;AIR;0.0
536;20220105030000;AIR;0.0
536;20220105031000;AIR;0.2
536;20220105032000;AIR;0.2
536;20220105033000;AIR;0.1
536;20220105034000;AIR;0.4
536;20220105035000;AIR;0.6
536;20220105040000;AIR;0.3
536;20220105041000;AIR;0.1
536;20220105042000;AIR;0.2
536;20220105043000;AIR;0.3
536;20220105044000;AIR;0.3
536;20220105045000;AIR;0.0
536;20220105050000;AIR;0.0
536;20220105051000;AIR;0.0
536;20220105052000;AIR;0.0
536;20220105053000;AIR;0.0
536;20220105054000;AIR;0.0
536;20220105055000;AIR;0.0
536;20220105060000;AIR;0.0
536;20220105061000;AIR;0.0
536;20220105062000;AIR;0.0
536;20220105063000;AIR;0.0
536;20220105064000;AIR;0.0
536;20220105065000;AIR;0.0
536;20220105070000;AIR;0.0
536;20220105071000;AIR;0.0
536;20220105072000;AIR;0.0
536;20220105073000;AIR;0.0
536;20220105074000;AIR;0.0
536;20220105075000;AIR;0.0
536;20220105080000;AIR;0.0
536;20220105081000;AIR;0.0
536;20220105082000;AIR;0.0
536;20220105083000;AIR;0.0
536;20220105084000;AIR;0.0
536;20220105085000;AIR;0.0
536;20220105090000;AIR;0.0
536;20220105091000;AIR;0.0
536;20220105092000;AIR;0.0
536;20220105093000;AIR;0.0
536;20220105094000;AIR;0.0
536;20220105095000;AIR;0.0
536;20220105100000;AIR;0.0
536;20220105101000;AIR;0.0
536;20220105102000;AIR;0.0
536;20220105103000;AIR;0.0
536;20220105104000;AIR;0.0
536;20220105105000;AIR;0.0
536;20220105110000;AIR;0.0
536;20220105111000;AIR;0.0
536;20220105112000;AIR;0.0
536;20220105113000;AIR;0.0
536;20220105114000;AIR;0.0
536;20220105115000;AIR;0.0
536;20220105120000;AIR;0.0
536;20220105121000;AIR;0.0
536;20220105122000;AIR;0.0
536;20220105123000;AIR;0.0
536;20220105124000;AIR;0.0
536;20220105125000;AIR;0.0
536;20220105130000;AIR;0.0
536;20220105131000;AIR;0.0
536;20220105132000;AIR;0.0
536;20220105133000;AIR;0.0
536;20220105134000;AIR;0.0
536;20220105135000;AIR;0.0
536;20220105140000;AIR;0.0
536;20220105141000;AIR;0.0
536;20220105142000;AIR;0.0
536;20220105143000;AIR;0.0
536;20220105144000;AIR;0.0
536;20220105145000;AIR;0.0
536;20220105150000;AIR;0.0
536;20220105151000;AIR;0.0
536;20220105152000;AIR;0.0
536;20220105153000;AIR;0.0
536;20220105154000;AIR;0.0
536;20220105155000;AIR;0.0
536;20220105160000;AIR;0.0
536;20220105161000;AIR;0.0
536;20220105162000;AIR;0.0
536;20220105163000;AIR;0.0
536;20220105164000;AIR;0.0
536;20220105165000;AIR;0.0
536;20220105170000;AIR;0.0
536;20220105171000;AIR;0.0
536;20220105172000;AIR;0.0
536;20220105173000;AIR;0.0
536;20220105174000;AIR;0.0
536;20220105175000;AIR;0.0
536;20220105180000;AIR;0.0
536;20220105181000;AIR;0.0
536;20220105182000;AIR;0.0
536;20220105183000;AIR;0.0
536;20220105184000;AIR;0.0
536;20220105185000;AIR;0.0
536;20220105190000;AIR;0.0
536;20220105191000;AIR;0.0
536;20220105192000;AIR;0.0
536;20220105193000;AIR;0.0
536;20220105194000;AIR;0.0
536;20220105195000;AIR;0.0
536;20220105200000;AIR;0.0
536;20220105201000;AIR;0.0
536;20220105202000;AIR;0.0
536;20220105203000;AIR;0.0
536;20220105204000;AIR;0.0
536;20220105205000;AIR;0.0
536;20220105210000;AIR;0.0
536;20220105211000;AIR;0.0
536;20220105212000;AIR;0.0
536;20220105213000;AIR;0.0
536;20220105214000;AIR;0.0
536;20220105215000;AIR;0.0
536;20220105220000;AIR;0.0
536;20220105221000;AIR;0.0
536;20220105222000;AIR;0.0
536;20220105223000;AIR;0.0
536;20220105224000;AIR;0.0
536;20220105225000;AIR;0.0
536;20220105230000;AIR;0.0
536;20220105231000;AIR;0.0
536;20220105232000;AIR;0.0
536;20220105233000;AIR;0.0
536;20220105234000;AIR;0.0
536;20220105235000;AIR;0.0
536;20220106000000;AIR;0.0
536;20220106001000;AIR;0.0
536;20220106002000;AIR;0.0
536;20220106003000;AIR;0.0
536;20220106004000;AIR;0.0
536;20220106005000;AIR;0.0
536;20220106010000;AIR;0.0
536;20220106011000;AIR;0.0
536;20220106012000;AIR;0.0
536;20220106013000;AIR;0.0
536;20220106014000;AIR;0.0
536;20220106015000;AIR;0.0
536;20220106020000;AIR;0.0
536;20220106021000;AIR;0.0
536;20220106022000;AIR;0.0
536;20220106023000;AIR;0.0
536;20220106024000;AIR;0.0
536;20220106025000;AIR;0.0
536;20220106030000;AIR;0.0
536;20220106031000;AIR;0.0
536;20220106032000;AIR;0.0
536;20220106033000;AIR;0.0
536;20220106034000;AIR;0.0
536;20220106035000;AIR;0.0
536;20220106040000;AIR;0.0
536;20220106041000;AIR;0.0
536;20220106042000;AIR;0.0
536;20220106043000;AIR;0.0
536;20220106044000;AIR;0.0
536;20220106045000;AIR;0.0
536;20220106050000;AIR;0.0
536;20220106051000;AIR;0.0
536;20220106052000;AIR;0.0
536;20220106053000;AIR;0.0
536;20220106054000;AIR;0.0
536;20220106055000;AIR;0.0
536;20220106060000;AIR;0.0
536;20220106061000;AIR;0.0
536;20220106062000;AIR;0.0
536;20220106063000;AIR;0.0
536;20220106064000;AIR;0.0
536;20220106065000;AIR;0.0
536;20220106070000;AIR;0.0
536;20220106071000;AIR;0.0
536;20220106072000;AIR;0.0
536;20220106073000;AIR;0.0
536;20220106074000;AIR;0.0
536;20220106075000;AIR;0.0
536;20220106080000;AIR;0.0
536;20220106081000;AIR;0.0
536;20220106082000;AIR;0.0
536;20220106083000;AIR;0.0
536;20220106084000;AIR;0.0
536;20220106085000;AIR;0.0
536;20220106090000;AIR;0.0
536;20220106091000;AIR;0.0
536;20220106092000;AIR;0.0
536;20220106093000;AIR;0.0
536;20220106094000;AIR;0.0
536;20220106095000;AIR;0.0
536;20220106100000;AIR;0.0
536;20220106101000;AIR;0.0
536;20220106102000;AIR;0.0
536;20220106103000;AIR;0.0
536;20220106104000;AIR;0.0
536;20220106105000;AIR;0.0
536;20220106110000;AIR;0.0
536;20220106111000;AIR;0.0
536;20220106112000;AIR;0.0
536;20220106113000;AIR;0.0
536;20220106114000;AIR;0.0
536;20220106115000;AIR;0.0
536;20220106120000;AIR;0.0
536;20220106121000;AIR;0.0
536;20220106122000;AIR;0.0
536;20220106123000;AIR;0.0
536;20220106124000;AIR;0.0
536;20220106125000;AIR;0.0
536;20220106130000;AIR;0.0
536;20220106131000;AIR;0.0
536;20220106132000;AIR;0.0
536;20220106133000;AIR;0.0
536;20220106134000;AIR;0.0
536;20220106135000;AIR;0.0
536;20220106140000;AIR;0.0
536;20220106141000;AIR;0.0
536;20220106142000;AIR;0.0
536;20220106143000;AIR;0.0
536;20220106144000;AIR;0.0
536;20220106145000;AIR;0.0
536;20220106150000;AIR;0.0
536;20220106151000;AIR;0.0
536;20220106152000;AIR;0.0
536;20220106153000;AIR;0.0
536;20220106154000;AIR;0.0
536;20220106155000;AIR;0.0
536;20220106160000;AIR;0.0
536;20220106161000;AIR;0.0
536;20220106162000;AIR;0.0
536;20220106163000;AIR;0.0
536;20220106164000;AIR;0.0
536;20220106165000;AIR;0.0
536;20220106170000;AIR;0.0
536;20220106171000;AIR;0.0
536;20220106172000;AIR;0.0
536;20220106173000;AIR;0.0
536;20220106174000;AIR;0.0
536;20220106175000;AIR;0.0
536;20220106180000;AIR;0.0
536;20220106181000;AIR;0.0
536;20220106182000;AIR;0.0
536;20220106183000;AIR;0.0
536;20220106184000;AIR;0.0
536;20220106185000;AIR;0.0
536;20220106190000;AIR;0.0
536;20220106191000;AIR;0.0
536;20220106192000;AIR;0.0
536;20220106193000;AIR;0.0
536;20220106194000;AIR;0.0
536;20220106195000;AIR;0.0
536;20220106200000;AIR;0.0
536;20220106201000;AIR;0.0
536;20220106202000;AIR;0.0
536;20220106203000;AIR;0.0
536;20220106204000;AIR;0.0
536;20220106205000;AIR;0.0
536;20220106210000;AIR;0.0
536;20220106211000;AIR;0.0
536;20220106212000;AIR;0.0
536;20220106213000;AIR;0.0
536;20220106214000;AIR;0.0
536;20220106215000;AIR;0.0
536;20220106220000;AIR;0.0
536;20220106221000;AIR;0.0
536;20220106222000;AIR;0.0
536;20220106223000;AIR;0.0
536;20220106224000;AIR;0.0
536;20220106225000;AIR;0.0
536;20220106230000;AIR;0.0
536;20220106231000;AIR;0.0
536;20220106232000;AIR;0.0
536;20220106233000;AIR;0.0
536;20220106234000;AIR;0.0
536;20220106235000;AIR;0.0
536;20220107000000;AIR;0.0
536;20220107001000;AIR;0.0
536;20220107002000;AIR;0.0
536;20220107003000;AIR;0.0
536;20220107004000;AIR;0.0
536;20220107005000;AIR;0.0
536;20220107010000;AIR;0.0
