station;termin;nat_abbr;fn1towd0;fu3towd0;fu3towd1;gre000d0;sre000d0;ta1towd0;ta1towdn;ta1towdx;uretowd0
392;19961113000000;UEB;;;;;;4.0;;;
392;20050427000000;UEB;;;;;;7.4;;;
392;20050428000000;UEB;;;;;;10.1;;;
392;20050429000000;UEB;;;;;;15.0;;;
392;20050430000000;UEB;;;;;;17.3;;;
392;20050501000000;UEB;;;;;;18.7;;;
392;20050502000000;UEB;;;;;;18.4;;;
392;20050503000000;UEB;;;;;;11.6;;;
392;20050504000000;UEB;;;;;;7.3;;;
392;20050505000000;UEB;;;;;;5.8;;;
392;20050506000000;UEB;;;;;;4.4;;;
392;20050507000000;UEB;;;;;;5.2;;;
392;20050508000000;UEB;;;;;;4.3;;;
392;20050509000000;UEB;;;;;;4.9;;;
392;20050510000000;UEB;;;;;;4.6;;;
392;20050511000000;UEB;;;;;;5.3;;;
392;20050512000000;UEB;;;;;;7.8;;;
392;20050513000000;UEB;;;;;;11.2;;;
392;20050514000000;UEB;;;;;;10.6;;;
392;20050515000000;UEB;;;;;;9.1;;;
392;20050516000000;UEB;;;;;;7.4;;;
392;20050517000000;UEB;;;;;;8.4;;;
392;20050518000000;UEB;;;;;;5.2;;;
392;20050519000000;UEB;;;;;;8.2;;;
392;20050520000000;UEB;;;;;;14.9;;;
392;20050521000000;UEB;;;;;;14.3;;;
392;20050522000000;UEB;;;;;;10.0;;;
392;20050523000000;UEB;;;;;;7.0;;;
392;20050524000000;UEB;;;;;;10.5;;;
392;20050525000000;UEB;;;;;;16.0;;;
392;20050526000000;UEB;;;;;;19.3;;;
392;20050527000000;UEB;;;;;;21.4;;;
392;20050528000000;UEB;;;;;;21.1;;;
392;20050529000000;UEB;;;;;;21.3;;;
392;20050530000000;UEB;;;;;;14.0;;;
392;20050531000000;UEB;;;;;;9.5;;;
392;20050601000000;UEB;;;;;;11.1;;;
392;20050602000000;UEB;;;;;;14.5;;;
392;20050603000000;UEB;;;;;;17.7;;;
392;20050604000000;UEB;;;;;;11.3;;;
392;20050605000000;UEB;;;;;;10.2;;;
392;20050606000000;UEB;;;;;;9.1;;;
392;20050607000000;UEB;;;;;;7.3;;;
392;20050608000000;UEB;;;;;;6.6;;;
392;20050609000000;UEB;;;;;;7.1;;;
392;20050610000000;UEB;;;;;;9.0;;;
392;20050611000000;UEB;;;;;;11.7;;;
392;20050612000000;UEB;;;;;;12.1;;;
392;20050613000000;UEB;;;;;;14.3;;;
392;20050614000000;UEB;;;;;;12.6;;;
392;20050615000000;UEB;;;;;;13.8;;;
392;20050616000000;UEB;;;;;;15.3;;;
392;20050617000000;UEB;;;;;;16.7;;;
392;20050618000000;UEB;;;;;;17.2;;;
392;20050619000000;UEB;;;;;;17.6;;;
392;20050620000000;UEB;;;;;;19.8;;;
392;20050621000000;UEB;;;;;;21.8;;;
392;20050622000000;UEB;;;;;;21.9;;;
392;20050623000000;UEB;;;;;;21.5;;;
392;20050624000000;UEB;;;;;;22.4;;;
392;20050625000000;UEB;;;;;;18.7;;;
392;20050626000000;UEB;;;;;;20.8;;;
392;20050627000000;UEB;;;;;;22.6;;;
392;20050628000000;UEB;;;;;;23.8;;;
392;20050629000000;UEB;;;;;;19.6;;;
392;20050630000000;UEB;;;;;;14.5;;;
392;20050701000000;UEB;;;;;;11.5;;;
392;20050702000000;UEB;;;;;;12.9;;;
392;20050703000000;UEB;;;;;;17.0;;;
392;20050704000000;UEB;;;;;;16.0;;;
392;20050705000000;UEB;;;;;;10.3;;;
392;20050706000000;UEB;;;;;;10.6;;;
392;20050707000000;UEB;;;;;;8.3;;;
392;20050708000000;UEB;;;;;;8.8;;;
392;20050709000000;UEB;;;;;;11.9;;;
392;20050710000000;UEB;;;;;;12.0;;;
392;20050711000000;UEB;;;;;;12.9;;;
392;20050712000000;UEB;;;;;;14.8;;;
392;20050713000000;UEB;;;;;;16.9;;;
392;20050714000000;UEB;;;;;;19.6;;;
392;20050715000000;UEB;;;;;;21.9;;;
392;20050716000000;UEB;;;;;;20.9;;;
392;20050717000000;UEB;;;;;;21.4;;;
392;20050718000000;UEB;;;;;;19.1;;;
392;20050804000000;UEB;;;;;;13.5;;;
392;20050805000000;UEB;;;;;;14.4;;;
392;20050806000000;UEB;;;;;;12.7;;;
392;20050807000000;UEB;;;;;;9.1;;;
392;20050808000000;UEB;;;;;;9.8;;;
392;20050809000000;UEB;;;;;;12.6;;;
392;20050810000000;UEB;;;;;;14.6;;;
392;20050811000000;UEB;;;;;;14.2;;;
392;20050812000000;UEB;;;;;;14.8;;;
392;20050813000000;UEB;;;;;;13.3;;;
392;20050814000000;UEB;;;;;;11.6;;;
392;20050815000000;UEB;;;;;;8.4;;;
392;20050816000000;UEB;;;;;;10.6;;;
392;20050819000000;UEB;;;;;;15.5;;;
392;20050820000000;UEB;;;;;;11.9;;;
392;20050821000000;UEB;;;;;;11.8;;;
392;20050822000000;UEB;;;;;;12.8;;;
392;20050823000000;UEB;;;;;;12.6;;;
392;20050824000000;UEB;;;;;;13.6;;;
392;20050825000000;UEB;;;;;;14.0;;;
392;20050826000000;UEB;;;;;;12.5;;;
392;20050827000000;UEB;;;;;;13.4;;;
392;20050828000000;UEB;;;;;;13.7;;;
392;20050829000000;UEB;;;;;;16.2;;;
392;20050830000000;UEB;;;;;;19.0;;;
392;20050831000000;UEB;;;;;;20.1;;;
392;20050901000000;UEB;;;;;;20.0;;;
392;20050902000000;UEB;;;;;;18.4;;;
392;20050903000000;UEB;;;;;;17.4;;;
392;20050904000000;UEB;;;;;;15.8;;;
392;20050905000000;UEB;;;;;;17.4;;;
392;20050906000000;UEB;;;;;;17.9;;;
392;20050907000000;UEB;;;;;;19.2;;;
392;20050908000000;UEB;;;;;;19.0;;;
392;20050909000000;UEB;;;;;;16.2;;;
392;20050910000000;UEB;;;;;;14.4;;;
392;20050911000000;UEB;;;;;;12.0;;;
392;20050912000000;UEB;;;;;;11.4;;;
392;20050913000000;UEB;;;;;;13.2;;;
392;20050914000000;UEB;;;;;;12.9;;;
392;20050915000000;UEB;;;;;;14.0;;;
392;20050916000000;UEB;;;;;;12.6;;;
392;20050917000000;UEB;;;;;;4.6;;;
392;20050918000000;UEB;;;;;;5.0;;;
392;20050919000000;UEB;;;;;;5.2;;;
392;20050920000000;UEB;;;;;;7.9;;;
392;20050921000000;UEB;;;;;;9.0;;;
392;20050922000000;UEB;;;;;;10.3;;;
392;20050923000000;UEB;;;;;;13.6;;;
392;20050924000000;UEB;;;;;;14.5;;;
392;20050925000000;UEB;;;;;;14.6;;;
392;20050926000000;UEB;;;;;;12.8;;;
392;20050927000000;UEB;;;;;;13.0;;;
392;20050928000000;UEB;;;;;;11.8;;;
392;20050929000000;UEB;;;;;;8.5;;;
392;20050930000000;UEB;;;;;;6.6;;;
392;20051001000000;UEB;;;;;;8.5;;;
392;20051002000000;UEB;;;;;;4.5;;;
392;20051003000000;UEB;;;;;;5.1;;;
392;20051004000000;UEB;;;;;;7.5;;;
392;20051005000000;UEB;;;;;;8.4;;;
392;20051006000000;UEB;;;;;;9.6;;;
392;20051007000000;UEB;;;;;;10.7;;;
392;20051008000000;UEB;;;;;;11.6;;;
392;20051009000000;UEB;;;;;;13.0;;;
392;20051010000000;UEB;;;;;;12.3;;;
392;20051011000000;UEB;;;;;;12.2;;;
392;20051012000000;UEB;;;;;;12.0;;;
392;20051013000000;UEB;;;;;;11.6;;;
392;20051014000000;UEB;;;;;;10.8;;;
392;20051015000000;UEB;;;;;;10.7;;;
392;20051016000000;UEB;;;;;;9.8;;;
392;20051017000000;UEB;;;;;;4.4;;;
392;20051018000000;UEB;;;;;;5.6;;;
392;20051019000000;UEB;;;;;;11.4;;;
392;20051020000000;UEB;;;;;;11.8;;;
392;20051021000000;UEB;;;;;;11.8;;;
392;20051022000000;UEB;;;;;;12.4;;;
392;20051023000000;UEB;;;;;;9.2;;;
392;20051024000000;UEB;;;;;;9.8;;;
392;20051025000000;UEB;;;;;;12.0;;;
392;20051026000000;UEB;;;;;;13.3;;;
392;20051027000000;UEB;;;;;;13.5;;;
392;20051028000000;UEB;;;;;;14.3;;;
392;20051029000000;UEB;;;;;;15.9;;;
392;20051030000000;UEB;;;;;;14.9;;;
392;20051031000000;UEB;;;;;;17.3;;;
392;20051101000000;UEB;;;;;;10.0;;;
392;20051102000000;UEB;;;;;;10.9;;;
392;20051103000000;UEB;;;;;;12.6;;;
392;20051104000000;UEB;;;;;;11.1;;;
392;20051105000000;UEB;;;;;;5.3;;;
392;20051106000000;UEB;;;;;;3.5;;;
392;20051107000000;UEB;;;;;;6.7;;;
392;20051108000000;UEB;;;;;;11.9;;;
392;20051109000000;UEB;;;;;;10.5;;;
392;20051110000000;UEB;;;;;;6.0;;;
392;20051111000000;UEB;;;;;;5.5;;;
392;20051112000000;UEB;;;;;;8.4;;;
392;20051113000000;UEB;;;;;;7.2;;;
392;20051114000000;UEB;;;;;;-0.1;;;
392;20051115000000;UEB;;;;;;9.2;;;
392;20051116000000;UEB;;;;;;4.1;;;
392;20051117000000;UEB;;;;;;-0.8;;;
392;20051118000000;UEB;;;;;;-2.0;;;
392;20051119000000;UEB;;;;;;-2.9;;;
392;20051120000000;UEB;;;;;;-1.4;;;
392;20051121000000;UEB;;;;;;-0.5;;;
392;20051122000000;UEB;;;;;;-4.3;;;
392;20051123000000;UEB;;;;;;-5.1;;;
392;20051124000000;UEB;;;;;;-7.8;;;
392;20051125000000;UEB;;;;;;-3.9;;;
392;20051126000000;UEB;;;;;;-3.2;;;
392;20051127000000;UEB;;;;;;-4.0;;;
392;20051128000000;UEB;;;;;;-2.7;;;
392;20051129000000;UEB;;;;;;-0.8;;;
392;20051130000000;UEB;;;;;;-2.0;;;
392;20051201000000;UEB;;;;;;-2.7;;;
392;20051202000000;UEB;;;;;;3.2;;;
392;20051203000000;UEB;;;;;;2.1;;;
392;20051204000000;UEB;;;;;;3.4;;;
392;20051205000000;UEB;;;;;;1.5;;;
392;20051206000000;UEB;;;;;;-0.7;;;
392;20051207000000;UEB;;;;;;-1.4;;;
392;20051208000000;UEB;;;;;;-1.1;;;
392;20051209000000;UEB;;;;;;-1.7;;;
392;20051210000000;UEB;;;;;;-3.6;;;
392;20051211000000;UEB;;;;;;-5.4;;;
392;20051212000000;UEB;;;;;;-5.8;;;
392;20051213000000;UEB;;;;;;-3.3;;;
392;20051214000000;UEB;;;;;;-4.1;;;
392;20051215000000;UEB;;;;;;-2.3;;;
392;20051216000000;UEB;;;;;;-0.6;;;
392;20051217000000;UEB;;;;;;-3.2;;;
392;20051218000000;UEB;;;;;;-5.3;;;
392;20051219000000;UEB;;;;;;-5.2;;;
392;20051220000000;UEB;;;;;;-2.0;;;
392;20051221000000;UEB;;;;;;-5.8;;;
392;20051222000000;UEB;;;;;;-2.1;;;
392;20051223000000;UEB;;;;;;1.0;;;
392;20051224000000;UEB;;;;;;-0.6;;;
392;20051225000000;UEB;;;;;;-2.1;;;
392;20051226000000;UEB;;;;;;-3.8;;;
392;20051227000000;UEB;;;;;;-6.3;;;
392;20051228000000;UEB;;;;;;-10.1;;;
392;20051229000000;UEB;;;;;;-9.2;;;
392;20051230000000;UEB;;;;;;-7.8;;;
392;20051231000000;UEB;;;;;;2.1;;;
392;20060101000000;UEB;;;;;;0.1;;;
392;20060102000000;UEB;;;;;;-1.2;;;
392;20060103000000;UEB;;;;;;-2.8;;;
392;20060104000000;UEB;;;;;;-4.2;;;
392;20060105000000;UEB;;;;;;-4.8;;;
392;20060106000000;UEB;;;;;;-3.5;;;
392;20060107000000;UEB;;;;;;-0.5;;;
392;20060108000000;UEB;;;;;;0.7;;;
392;20060109000000;UEB;;;;;;-0.5;;;
392;20060110000000;UEB;;;;;;-0.1;;;
392;20060111000000;UEB;;;;;;-0.4;;;
392;20060112000000;UEB;;;;;;-1.0;;;
392;20060113000000;UEB;;;;;;2.0;;;
392;20060114000000;UEB;;;;;;-0.3;;;
392;20060115000000;UEB;;;;;;-0.1;;;
392;20060116000000;UEB;;;;;;-0.4;;;
392;20060117000000;UEB;;;;;;-0.1;;;
392;20060118000000;UEB;;;;;;0.4;;;
392;20060119000000;UEB;;;;;;0.3;;;
392;20060120000000;UEB;;;;;;1.5;;;
392;20060121000000;UEB;;;;;;0.0;;;
392;20060122000000;UEB;;;;;;-2.0;;;
392;20060123000000;UEB;;;;;;-7.7;;;
392;20060124000000;UEB;;;;;;-8.2;;;
392;20060125000000;UEB;;;;;;-2.3;;;
392;20060126000000;UEB;;;;;;-4.7;;;
392;20060127000000;UEB;;;;;;-2.7;;;
392;20060128000000;UEB;;;;;;7.1;;;
392;20060129000000;UEB;;;;;;6.3;;;
392;20060130000000;UEB;;;;;;2.6;;;
392;20060131000000;UEB;;;;;;2.6;;;
392;20060201000000;UEB;;;;;;1.3;;;
392;20060202000000;UEB;;;;;;0.6;;;
392;20060203000000;UEB;;;;;;-1.3;;;
392;20060204000000;UEB;;;;;;-9.0;;;
392;20060205000000;UEB;;;;;;-7.4;;;
392;20060206000000;UEB;;;;;;-3.3;;;
392;20060207000000;UEB;;;;;;-1.8;;;
392;20060208000000;UEB;;;;;;-1.9;;;
392;20060209000000;UEB;;;;;;-2.9;;;
392;20060210000000;UEB;;;;;;-4.7;;;
392;20060211000000;UEB;;;;;;-4.7;;;
392;20060212000000;UEB;;;;;;-6.1;;;
392;20060213000000;UEB;;;;;;-3.6;;;
392;20060214000000;UEB;;;;;;0.9;;;
392;20060215000000;UEB;;;;;;1.5;;;
392;20060216000000;UEB;;;;;;2.9;;;
392;20060218000000;UEB;;;;;;1.9;;;
392;20060219000000;UEB;;;;;;4.4;;;
392;20060220000000;UEB;;;;;;1.8;;;
392;20060221000000;UEB;;;;;;2.1;;;
392;20060222000000;UEB;;;;;;-1.3;;;
392;20060223000000;UEB;;;;;;-2.6;;;
392;20060224000000;UEB;;;;;;-4.0;;;
392;20060225000000;UEB;;;;;;-3.9;;;
392;20060226000000;UEB;;;;;;-4.8;;;
392;20060227000000;UEB;;;;;;-7.4;;;
392;20060301000000;UEB;;;;;;-5.8;;;
392;20060302000000;UEB;;;;;;-5.8;;;
392;20060303000000;UEB;;;;;;1.0;;;
392;20060304000000;UEB;;;;;;-2.2;;;
392;20060305000000;UEB;;;;;;-5.7;;;
392;20060306000000;UEB;;;;;;-5.2;;;
392;20060307000000;UEB;;;;;;-4.5;;;
392;20060308000000;UEB;;;;;;-0.6;;;
392;20060309000000;UEB;;;;;;3.8;;;
392;20060310000000;UEB;;;;;;-0.4;;;
392;20060311000000;UEB;;;;;;-2.1;;;
392;20060312000000;UEB;;;;;;-8.8;;;
392;20060313000000;UEB;;;;;;-8.4;;;
392;20060314000000;UEB;;;;;;-6.6;;;
392;20060315000000;UEB;;;;;;-4.8;;;
392;20060316000000;UEB;;;;;;-4.8;;;
392;20060317000000;UEB;;;;;;-4.0;;;
392;20060318000000;UEB;;;;;;-3.4;;;
392;20060319000000;UEB;;;;;;0.3;;;
392;20060322000000;UEB;;;;;;4.3;;;
392;20060323000000;UEB;;;;;;0.4;;;
392;20060324000000;UEB;;;;;;4.0;;;
392;20060325000000;UEB;;;;;;7.0;;;
392;20060326000000;UEB;;;;;;11.1;;;
392;20060327000000;UEB;;;;;;12.0;;;
392;20060328000000;UEB;;;;;;3.2;;;
392;20060329000000;UEB;;;;;;3.0;;;
392;20060330000000;UEB;;;;;;5.4;;;
392;20060331000000;UEB;;;;;;8.4;;;
392;20060401000000;UEB;-3.6;;;;;8.1;;;
392;20060402000000;UEB;-5.8;;;;;6.6;;;
392;20060403000000;UEB;-4.1;;;;;4.0;;;
392;20060404000000;UEB;0.4;;;;;4.6;;;
392;20060405000000;UEB;2.5;;;;;-1.1;;;
392;20060406000000;UEB;1.4;;;;;-1.6;;;
392;20060407000000;UEB;-0.8;;;;;1.7;;;
392;20060408000000;UEB;-2.1;;;;;6.7;;;
392;20060409000000;UEB;0.7;;;;;2.6;;;
392;20060410000000;UEB;3.8;;;;;0.3;;;
392;20060411000000;UEB;2.4;;;;;-1.1;;;
392;20060412000000;UEB;-4.6;;;;;-0.3;;;
392;20060413000000;UEB;-6.5;;;;;2.2;;;
392;20060414000000;UEB;-2.4;;;;;6.4;;;
392;20060415000000;UEB;-3.1;;;;;8.9;;;
392;20060416000000;UEB;-5.8;;;;;6.5;;;
392;20060417000000;UEB;0.2;;;;;7.0;;;
392;20060418000000;UEB;0.8;;;;;6.5;;;
392;20060419000000;UEB;1.5;;;;;8.0;;;
392;20060422000000;UEB;-2.5;;;;;11.7;;;
392;20060423000000;UEB;-1.0;;;;;10.6;;;
392;20060424000000;UEB;-0.1;;;;;12.5;;;
392;20060425000000;UEB;-2.2;;;;;11.0;;;
392;20060426000000;UEB;-0.7;;;;;8.7;;;
392;20060427000000;UEB;1.6;;;;;7.9;;;
392;20060428000000;UEB;4.0;;;;;6.4;;;
392;20060429000000;UEB;0.7;;;;;2.6;;;
392;20060430000000;UEB;0.0;;;;;2.5;;;
392;20060501000000;UEB;-1.7;;;;;7.3;;;
392;20060502000000;UEB;-1.1;;;;;12.1;;;
392;20060503000000;UEB;0.7;;;;;15.2;;;
392;20060504000000;UEB;-1.4;;;;;16.0;;;
392;20060505000000;UEB;-3.6;;;;;11.8;;;
392;20060506000000;UEB;0.2;;;;;11.0;;;
392;20060507000000;UEB;0.1;;;;;10.9;;;
392;20060508000000;UEB;0.1;;;;;9.2;;;
392;20060509000000;UEB;-5.1;;;;;3.1;;;
392;20060510000000;UEB;0.4;;;;;5.5;;;
392;20060511000000;UEB;1.5;;;;;10.6;;;
392;20060512000000;UEB;-1.7;;;;;13.2;;;
392;20060513000000;UEB;-2.8;;;;;9.9;;;
392;20060514000000;UEB;-1.3;;;;;9.8;;;
392;20060515000000;UEB;-2.4;;;;;14.3;;;
392;20060516000000;UEB;-4.3;;;;;12.9;;;
392;20060517000000;UEB;-1.7;;;;;14.8;;;
392;20060518000000;UEB;-4.0;;;;;13.8;;;
392;20060519000000;UEB;-4.8;;;;;9.8;;;
392;20060520000000;UEB;-5.7;;;;;9.2;;;
392;20060521000000;UEB;-4.0;;;;;10.7;;;
392;20060522000000;UEB;-4.7;;;;;12.2;;;
392;20060523000000;UEB;-1.0;;;;;7.4;;;
392;20060524000000;UEB;-0.1;;;;;;;;
392;20060525000000;UEB;-4.8;;;;;;;;
392;20060526000000;UEB;-5.6;;;;;12.1;;;
392;20060527000000;UEB;-4.4;;;;;13.3;;;
392;20060528000000;UEB;-3.1;;;;;;;;
392;20060529000000;UEB;-3.5;;;;;7.8;;;
392;20060530000000;UEB;-2.1;;;;;2.2;;;
392;20060531000000;UEB;0.1;;;;;2.2;;;
392;20060601000000;UEB;0.5;;;;;2.5;;;
392;20060602000000;UEB;1.7;;;;;1.0;;;
392;20060603000000;UEB;3.5;;;;;7.5;;;
392;20060604000000;UEB;0.2;;;;;8.6;;;
392;20060605000000;UEB;0.5;;;;;8.8;;;
392;20060606000000;UEB;2.5;;;;;6.4;;;
392;20060607000000;UEB;3.7;;;;;6.2;;;
392;20060608000000;UEB;3.4;;;;;11.1;;;
392;20060609000000;UEB;3.1;;;;;12.6;;;
392;20060610000000;UEB;1.7;;;;;15.4;;;
392;20060611000000;UEB;3.9;;;;;15.7;;;
392;20060612000000;UEB;0.2;;;;;17.8;;;
392;20060613000000;UEB;0.4;;;;;20.0;;;
392;20060614000000;UEB;-0.5;;;;;21.0;;;
392;20060615000000;UEB;-0.2;;;;;21.5;;;
392;20060616000000;UEB;-2.7;;;;;19.3;;;
392;20060617000000;UEB;-2.7;;;;;18.1;;;
392;20060618000000;UEB;-1.6;;;;;19.7;;;
392;20060619000000;UEB;-2.7;;;;;19.4;;;
392;20060620000000;UEB;-2.1;;;;;21.6;;;
392;20060621000000;UEB;-0.9;;;;;18.5;;;
392;20060622000000;UEB;0.7;;;;;14.2;;;
392;20060623000000;UEB;1.3;;;;;15.4;;;
392;20060624000000;UEB;-1.3;;;;;19.1;;;
392;20060625000000;UEB;-1.3;;;;;19.7;;;
392;20060626000000;UEB;-0.9;;;;;16.7;;;
392;20060627000000;UEB;0.0;;;;;18.5;;;
392;20060628000000;UEB;-1.2;;;;;16.9;;;
392;20060629000000;UEB;-0.8;;;;;16.4;;;
392;20060630000000;UEB;2.3;;;;;17.4;;;
392;20060701000000;UEB;3.9;;;;;16.8;;;
392;20060702000000;UEB;3.4;;;;;16.5;;;
392;20060703000000;UEB;0.9;;;;;19.2;;;
392;20060704000000;UEB;-0.7;;;;;22.1;;;
392;20060715000000;UEB;4.2;;;;;17.3;;;
392;20060716000000;UEB;3.5;;;;;17.9;;;
392;20060717000000;UEB;2.3;;;;;18.9;;;
392;20060718000000;UEB;0.8;;;;;21.7;;;
392;20060719000000;UEB;-0.2;;;;;23.8;;;
392;20060720000000;UEB;-2.1;;;;;23.3;;;
392;20060721000000;UEB;0.6;;;;;23.8;;;
392;20060722000000;UEB;-1.3;;;;;22.3;;;
392;20060723000000;UEB;-0.4;;;;;21.4;;;
392;20060724000000;UEB;2.1;;;;;22.6;;;
392;20060725000000;UEB;0.7;;;;;24.3;;;
392;20060726000000;UEB;-1.8;;;;;22.4;;;
392;20060727000000;UEB;-0.5;;;;;23.0;;;
392;20060728000000;UEB;-1.5;;;;;18.6;;;
392;20060729000000;UEB;-1.4;;;;;16.9;;;
392;20060730000000;UEB;0.1;;;;;20.4;;;
392;20060731000000;UEB;-0.6;;;;;18.4;;;
392;20060801000000;UEB;-1.7;;;;;14.1;;;
392;20060802000000;UEB;-1.2;;;;;13.0;;;
392;20060803000000;UEB;-4.0;;;;;9.7;;;
392;20060804000000;UEB;-3.0;;;;;8.5;;;
392;20060805000000;UEB;-0.8;;;;;;;;
392;20060806000000;UEB;-2.5;;;;;;;;
392;20060807000000;UEB;-1.8;;;;;13.1;;;
392;20060808000000;UEB;3.6;;;;;14.4;;;
392;20060809000000;UEB;2.0;;;;;12.5;;;
392;20060810000000;UEB;-0.8;;;;;11.6;;;
392;20060811000000;UEB;-3.8;;;;;8.7;;;
392;20060812000000;UEB;-3.6;;;;;7.5;;;
392;20060813000000;UEB;-6.4;;;;;7.8;;;
392;20060814000000;UEB;-6.3;;;;;9.2;;;
392;20060815000000;UEB;-2.5;;;;;13.1;;;
392;20060816000000;UEB;-1.4;;;;;14.0;;;
392;20060817000000;UEB;1.0;;;;;16.4;;;
392;20060818000000;UEB;-3.1;;;;;15.3;;;
392;20060819000000;UEB;-1.8;;;;;15.8;;;
392;20060820000000;UEB;-2.0;;;;;13.2;;;
392;20060821000000;UEB;-2.0;;;;;12.7;;;
392;20060822000000;UEB;-3.0;;;;;12.1;;;
392;20060823000000;UEB;0.5;;;;;14.4;;;
392;20060824000000;UEB;-4.6;;;;;13.1;;;
392;20060825000000;UEB;-2.5;;;;;11.6;;;
392;20060826000000;UEB;-3.5;;;;;11.4;;;
392;20060827000000;UEB;-4.7;;;;;10.4;;;
392;20060828000000;UEB;-4.6;;;;;9.7;;;
392;20060829000000;UEB;-1.8;;;;;7.2;;;
392;20060830000000;UEB;-3.4;;;;;7.5;;;
392;20060831000000;UEB;-0.1;;;;;10.7;;;
392;20060901000000;UEB;-1.4;;;;;14.6;;;
392;20060902000000;UEB;-4.7;;;;;16.5;;;
392;20060903000000;UEB;-3.7;;;;;16.8;;;
392;20060904000000;UEB;-1.2;;;;;17.9;;;
392;20060905000000;UEB;2.2;;;;;18.5;;;
392;20060906000000;UEB;-0.2;;;;;18.6;;;
392;20060907000000;UEB;-0.8;;;;;19.2;;;
392;20060908000000;UEB;5.6;;;;;11.2;;;
392;20060909000000;UEB;1.5;;;;;12.6;;;
392;20060910000000;UEB;-2.1;;;;;18.5;;;
392;20060911000000;UEB;-0.4;;;;;17.7;;;
392;20060912000000;UEB;-0.9;;;;;17.6;;;
392;20060913000000;UEB;-1.0;;;;;18.4;;;
392;20060914000000;UEB;-3.7;;;;;19.4;;;
392;20060915000000;UEB;-0.3;;;;;15.5;;;
392;20060916000000;UEB;0.2;;;;;14.0;;;
392;20060917000000;UEB;-2.8;;;;;12.1;;;
392;20060918000000;UEB;-4.9;;;;;;;;
392;20060919000000;UEB;-1.3;;;;;;;;
392;20060920000000;UEB;0.6;;;;;14.0;;;
392;20060921000000;UEB;-0.3;;;;;17.5;;;
392;20060922000000;UEB;-0.6;;;;;18.7;;;
392;20060923000000;UEB;-0.3;;;;;17.1;;;
392;20060924000000;UEB;1.2;;;;;16.7;;;
392;20060925000000;UEB;-0.4;;;;;11.3;;;
392;20060926000000;UEB;0.1;;;;;9.9;;;
392;20060927000000;UEB;2.6;;;;;11.1;;;
392;20060928000000;UEB;0.0;;;;;10.8;;;
392;20060929000000;UEB;-2.2;;;;;14.3;;;
392;20060930000000;UEB;-2.2;;;;;14.2;;;
392;20061001000000;UEB;-4.5;;;;;12.8;;;
392;20061002000000;UEB;-4.4;;;;;14.3;;;
392;20061003000000;UEB;-5.6;;;;;12.6;;;
392;20061004000000;UEB;-2.3;;;;;7.0;;;
392;20061005000000;UEB;-2.0;;;;;7.5;;;
392;20061006000000;UEB;-4.7;;;;;9.6;;;
392;20061007000000;UEB;-2.3;;;;;8.7;;;
392;20061008000000;UEB;0.3;;;;;9.3;;;
392;20061009000000;UEB;-1.8;;;;;13.3;;;
392;20061010000000;UEB;-0.1;;;;;13.7;;;
392;20061011000000;UEB;-0.3;;;;;14.2;;;
392;20061012000000;UEB;1.9;;;;;13.6;;;
392;20061013000000;UEB;3.9;;;;;11.1;;;
392;20061014000000;UEB;3.5;;;;;9.6;;;
392;20061015000000;UEB;2.0;;;;;8.5;;;
392;20061016000000;UEB;1.2;;;;;6.5;;;
392;20061017000000;UEB;-1.1;;;;;10.4;;;
392;20061018000000;UEB;-0.6;;;;;11.9;;;
392;20061019000000;UEB;-0.6;;;;;12.4;;;
392;20061020000000;UEB;-2.3;;;;;11.9;;;
392;20061021000000;UEB;-2.9;;;;;11.5;;;
392;20061022000000;UEB;-0.9;;;;;12.8;;;
392;20061023000000;UEB;-2.1;;;;;13.6;;;
392;20061024000000;UEB;-6.4;;;;;11.6;;;
392;20061025000000;UEB;-1.7;;;;;13.6;;;
392;20061026000000;UEB;-2.6;;;;;18.4;;;
392;20061027000000;UEB;-2.7;;;;;15.5;;;
392;20061028000000;UEB;-2.1;;;;;13.5;;;
392;20061029000000;UEB;-3.4;;;;;11.0;;;
392;20061030000000;UEB;1.2;;;;;8.9;;;
392;20061031000000;UEB;-6.8;;;;;11.3;;;
392;20061101000000;UEB;2.0;;;;;3.8;;;
392;20061102000000;UEB;1.4;;;;;-1.1;;;
392;20061103000000;UEB;0.1;;;;;-0.8;;;
392;20061104000000;UEB;0.8;;;;;1.4;;;
392;20061105000000;UEB;-0.5;;;;;3.9;;;
392;20061106000000;UEB;-0.6;;;;;8.5;;;
392;20061107000000;UEB;-1.9;;;;;12.0;;;
392;20061108000000;UEB;-6.3;;;;;8.3;;;
392;20061109000000;UEB;-3.4;;;;;7.5;;;
392;20061110000000;UEB;1.7;;;;;3.3;;;
392;20061111000000;UEB;-8.7;;;;;5.2;;;
392;20061112000000;UEB;-5.0;;;;;3.9;;;
392;20061113000000;UEB;-6.7;;;;;3.9;;;
392;20061114000000;UEB;-4.2;;;;;8.1;;;
392;20061115000000;UEB;-2.3;;;;;10.9;;;
392;20061116000000;UEB;-3.4;;;;;12.4;;;
392;20061117000000;UEB;-1.3;;;;;10.9;;;
392;20061118000000;UEB;-2.1;;;;;7.6;;;
392;20061119000000;UEB;-3.1;;;;;7.0;;;
392;20061120000000;UEB;-3.5;;;;;2.4;;;
392;20061121000000;UEB;-6.1;;;;;3.6;;;
392;20061122000000;UEB;-3.4;;;;;0.9;;;
