station;termin;nat_abbr;rre150h0
536;20230106070000;AIR;0.0
536;20230106080000;AIR;0.0
536;20230106090000;AIR;0.0
536;20230106100000;AIR;0.0
536;20230106110000;AIR;0.0
536;20230106120000;AIR;0.0
536;20230106130000;AIR;0.0
536;20230106140000;AIR;0.0
536;20230106150000;AIR;0.0
536;20230106160000;AIR;0.0
536;20230106170000;AIR;0.0
536;20230106180000;AIR;0.0
536;20230106190000;AIR;0.0
536;20230106200000;AIR;0.0
536;20230106210000;AIR;0.0
536;20230106220000;AIR;0.0
536;20230106230000;AIR;0.0
536;20230107000000;AIR;0.0
536;20230107010000;AIR;0.0
536;20230107020000;AIR;0.0
536;20230107030000;AIR;0.0
536;20230107040000;AIR;0.0
536;20230107050000;AIR;0.0
536;20230107060000;AIR;0.0
536;20230107070000;AIR;0.0
536;20230107080000;AIR;0.0
536;20230107090000;AIR;0.0
536;20230107100000;AIR;0.0
536;20230107110000;AIR;0.0
536;20230107120000;AIR;0.0
536;20230107130000;AIR;0.0
536;20230107140000;AIR;0.0
536;20230107150000;AIR;0.0
536;20230107160000;AIR;0.0
536;20230107170000;AIR;0.0
536;20230107180000;AIR;0.0
536;20230107190000;AIR;0.0
536;20230107200000;AIR;0.0
536;20230107210000;AIR;0.0
536;20230107220000;AIR;0.0
536;20230107230000;AIR;0.0
536;20230108000000;AIR;0.0
536;20230108010000;AIR;0.0
536;20230108020000;AIR;0.0
536;20230108030000;AIR;0.0
536;20230108040000;AIR;0.0
536;20230108050000;AIR;0.0
536;20230108060000;AIR;0.1
536;20230108070000;AIR;0.1
536;20230108080000;AIR;0.1
536;20230108090000;AIR;0.2
536;20230108100000;AIR;0.9
536;20230108110000;AIR;1.4
536;20230108120000;AIR;1.2
536;20230108130000;AIR;0.4
536;20230108140000;AIR;0.5
536;20230108150000;AIR;0.3
536;20230108160000;AIR;0.5
536;20230108170000;AIR;0.6
536;20230108180000;AIR;0.5
536;20230108190000;AIR;0.7
536;20230108200000;AIR;0.9
536;20230108210000;AIR;0.7
536;20230108220000;AIR;0.2
536;20230108230000;AIR;0.7
536;20230109000000;AIR;0.3
536;20230109010000;AIR;0.4
536;20230109020000;AIR;0.1
536;20230109030000;AIR;0.0
536;20230109040000;AIR;0.5
536;20230109050000;AIR;2.2
536;20230109060000;AIR;0.1
536;20230109070000;AIR;0.0
536;20230109080000;AIR;0.0
536;20230109090000;AIR;0.0
536;20230109100000;AIR;0.0
536;20230109110000;AIR;0.0
536;20230109120000;AIR;0.0
536;20230109130000;AIR;0.0
536;20230109140000;AIR;0.0
536;20230109150000;AIR;0.0
536;20230109160000;AIR;0.0
536;20230109170000;AIR;0.0
536;20230109180000;AIR;0.0
536;20230109190000;AIR;0.0
536;20230109200000;AIR;0.0
536;20230109210000;AIR;0.1
536;20230109220000;AIR;0.0
536;20230109230000;AIR;0.0
536;20230110000000;AIR;0.1
536;20230110010000;AIR;0.1
536;20230110020000;AIR;0.1
536;20230110030000;AIR;0.0
536;20230110040000;AIR;0.0
536;20230110050000;AIR;0.0
536;20230110060000;AIR;0.1
536;20230110070000;AIR;0.0
536;20230110080000;AIR;0.0
536;20230110090000;AIR;0.0
536;20230110100000;AIR;0.0
536;20230110110000;AIR;0.0
536;20230110120000;AIR;0.0
536;20230110130000;AIR;0.0
536;20230110140000;AIR;0.0
536;20230110150000;AIR;0.0
536;20230110160000;AIR;0.0
536;20230110170000;AIR;0.0
536;20230110180000;AIR;0.0
536;20230110190000;AIR;0.0
536;20230110200000;AIR;0.0
536;20230110210000;AIR;0.0
536;20230110220000;AIR;0.0
536;20230110230000;AIR;0.0
536;20230111000000;AIR;0.0
536;20230111010000;AIR;0.0
536;20230111020000;AIR;0.0
536;20230111030000;AIR;0.0
536;20230111040000;AIR;0.0
536;20230111050000;AIR;0.0
536;20230111060000;AIR;0.0
536;20230111070000;AIR;0.0
536;20230111080000;AIR;0.0
536;20230111090000;AIR;0.0
536;20230111100000;AIR;0.0
536;20230111110000;AIR;0.0
536;20230111120000;AIR;0.0
536;20230111130000;AIR;0.0
536;20230111140000;AIR;0.0
536;20230111150000;AIR;0.0
536;20230111160000;AIR;0.0
536;20230111170000;AIR;0.0
536;20230111180000;AIR;0.0
536;20230111190000;AIR;0.0
536;20230111200000;AIR;0.0
536;20230111210000;AIR;0.0
536;20230111220000;AIR;0.0
536;20230111230000;AIR;0.0
536;20230112000000;AIR;0.0
536;20230112010000;AIR;0.0
536;20230112020000;AIR;0.0
536;20230112030000;AIR;0.0
536;20230112040000;AIR;0.0
536;20230112050000;AIR;0.0
536;20230112060000;AIR;0.0
536;20230112070000;AIR;0.0
536;20230112080000;AIR;0.0
536;20230112090000;AIR;0.0
536;20230112100000;AIR;0.0
536;20230112110000;AIR;0.0
536;20230112120000;AIR;0.0
536;20230112130000;AIR;0.0
536;20230112140000;AIR;0.0
536;20230112150000;AIR;0.0
536;20230112160000;AIR;0.0
536;20230112170000;AIR;0.0
536;20230112180000;AIR;0.0
536;20230112190000;AIR;0.0
536;20230112200000;AIR;0.0
536;20230112210000;AIR;0.0
536;20230112220000;AIR;0.0
536;20230112230000;AIR;0.0
536;20230113000000;AIR;0.0
536;20230113010000;AIR;0.0
536;20230113020000;AIR;0.0
536;20230113030000;AIR;0.0
536;20230113040000;AIR;0.0
536;20230113050000;AIR;0.0
536;20230113060000;AIR;0.0
536;20230113070000;AIR;0.0
536;20230113080000;AIR;0.0
536;20230113090000;AIR;0.0
536;20230113100000;AIR;0.0
536;20230113110000;AIR;0.0
536;20230113120000;AIR;0.0
536;20230113130000;AIR;0.0
536;20230113140000;AIR;0.0
536;20230113150000;AIR;0.0
536;20230113160000;AIR;0.0
536;20230113170000;AIR;0.0
536;20230113180000;AIR;0.0
536;20230113190000;AIR;0.0
536;20230113200000;AIR;0.0
536;20230113210000;AIR;0.0
536;20230113220000;AIR;0.0
536;20230113230000;AIR;0.0
536;20230114000000;AIR;0.0
536;20230114010000;AIR;0.0
536;20230114020000;AIR;0.0
536;20230114030000;AIR;0.0
536;20230114040000;AIR;0.0
536;20230114050000;AIR;0.0
536;20230114060000;AIR;0.0
536;20230114070000;AIR;0.0
536;20230114080000;AIR;0.0
536;20230114090000;AIR;0.0
536;20230114100000;AIR;0.0
536;20230114110000;AIR;0.0
536;20230114120000;AIR;0.0
536;20230114130000;AIR;0.0
536;20230114140000;AIR;0.0
536;20230114150000;AIR;0.0
536;20230114160000;AIR;0.0
536;20230114170000;AIR;0.0
536;20230114180000;AIR;0.0
536;20230114190000;AIR;0.0
536;20230114200000;AIR;0.0
536;20230114210000;AIR;0.0
536;20230114220000;AIR;0.0
536;20230114230000;AIR;0.0
536;20230115000000;AIR;0.0
536;20230115010000;AIR;0.0
536;20230115020000;AIR;0.0
536;20230115030000;AIR;0.0
536;20230115040000;AIR;0.0
536;20230115050000;AIR;0.0
536;20230115060000;AIR;0.0
536;20230115070000;AIR;0.0
536;20230115080000;AIR;0.0
536;20230115090000;AIR;0.0
536;20230115100000;AIR;0.0
536;20230115110000;AIR;0.0
536;20230115120000;AIR;0.0
536;20230115130000;AIR;0.0
536;20230115140000;AIR;0.7
536;20230115150000;AIR;0.2
536;20230115160000;AIR;0.0
536;20230115170000;AIR;0.0
536;20230115180000;AIR;0.0
536;20230115190000;AIR;0.0
536;20230115200000;AIR;0.0
536;20230115210000;AIR;0.0
536;20230115220000;AIR;0.0
536;20230115230000;AIR;0.0
536;20230116000000;AIR;0.0
536;20230116010000;AIR;0.0
536;20230116020000;AIR;0.0
536;20230116030000;AIR;0.0
536;20230116040000;AIR;0.0
536;20230116050000;AIR;0.0
536;20230116060000;AIR;0.0
536;20230116070000;AIR;0.0
536;20230116080000;AIR;0.0
536;20230116090000;AIR;0.0
536;20230116100000;AIR;0.0
536;20230116110000;AIR;0.0
536;20230116120000;AIR;0.0
536;20230116130000;AIR;0.0
536;20230116140000;AIR;0.0
536;20230116150000;AIR;0.0
536;20230116160000;AIR;0.0
536;20230116170000;AIR;0.7
536;20230116180000;AIR;0.1
536;20230116190000;AIR;0.0
536;20230116200000;AIR;0.0
536;20230116210000;AIR;0.0
536;20230116220000;AIR;0.0
536;20230116230000;AIR;0.0
536;20230117000000;AIR;0.0
536;20230117010000;AIR;0.0
536;20230117020000;AIR;0.0
536;20230117030000;AIR;0.0
536;20230117040000;AIR;0.0
536;20230117050000;AIR;0.0
536;20230117060000;AIR;0.0
536;20230117070000;AIR;0.0
536;20230117080000;AIR;0.0
536;20230117090000;AIR;0.0
536;20230117100000;AIR;0.0
536;20230117110000;AIR;0.6
536;20230117120000;AIR;0.0
536;20230117130000;AIR;0.2
536;20230117140000;AIR;0.7
536;20230117150000;AIR;0.5
536;20230117160000;AIR;0.1
536;20230117170000;AIR;0.1
536;20230117180000;AIR;0.1
536;20230117190000;AIR;0.2
536;20230117200000;AIR;0.0
536;20230117210000;AIR;0.0
536;20230117220000;AIR;0.0
536;20230117230000;AIR;0.0
536;20230118000000;AIR;0.0
536;20230118010000;AIR;0.0
536;20230118020000;AIR;0.0
536;20230118030000;AIR;0.0
536;20230118040000;AIR;0.0
536;20230118050000;AIR;0.0
536;20230118060000;AIR;0.0
536;20230118070000;AIR;0.0
536;20230118080000;AIR;0.0
536;20230118090000;AIR;0.0
536;20230118100000;AIR;0.0
536;20230118110000;AIR;0.0
536;20230118120000;AIR;0.0
536;20230118130000;AIR;0.0
536;20230118140000;AIR;0.0
536;20230118150000;AIR;0.0
536;20230118160000;AIR;0.0
536;20230118170000;AIR;0.0
536;20230118180000;AIR;0.0
536;20230118190000;AIR;0.0
536;20230118200000;AIR;0.0
536;20230118210000;AIR;0.0
536;20230118220000;AIR;0.0
536;20230118230000;AIR;0.0
536;20230119000000;AIR;0.0
536;20230119010000;AIR;0.0
536;20230119020000;AIR;0.0
536;20230119030000;AIR;0.0
536;20230119040000;AIR;0.0
536;20230119050000;AIR;0.0
536;20230119060000;AIR;0.0
536;20230119070000;AIR;0.0
536;20230119080000;AIR;0.0
536;20230119090000;AIR;0.0
536;20230119100000;AIR;0.0
536;20230119110000;AIR;0.0
536;20230119120000;AIR;0.0
536;20230119130000;AIR;0.0
536;20230119140000;AIR;0.0
536;20230119150000;AIR;0.0
536;20230119160000;AIR;0.0
536;20230119170000;AIR;0.0
536;20230119180000;AIR;0.0
536;20230119190000;AIR;0.0
536;20230119200000;AIR;0.0
536;20230119210000;AIR;0.0
536;20230119220000;AIR;0.0
536;20230119230000;AIR;0.0
536;20230120000000;AIR;0.0
536;20230120010000;AIR;0.0
536;20230120020000;AIR;0.0
536;20230120030000;AIR;0.0
536;20230120040000;AIR;0.0
536;20230120050000;AIR;0.0
536;20230120060000;AIR;0.0
536;20230120070000;AIR;0.0
536;20230120080000;AIR;0.0
536;20230120090000;AIR;0.0
536;20230120100000;AIR;0.0
536;20230120110000;AIR;0.0
536;20230120120000;AIR;0.0
536;20230120130000;AIR;0.0
536;20230120140000;AIR;0.0
536;20230120150000;AIR;0.0
536;20230120160000;AIR;0.0
536;20230120170000;AIR;0.0
536;20230120180000;AIR;0.0
536;20230120190000;AIR;0.0
536;20230120200000;AIR;0.0
536;20230120210000;AIR;0.0
536;20230120220000;AIR;0.0
536;20230120230000;AIR;0.0
536;20230121000000;AIR;0.0
536;20230121010000;AIR;0.0
536;20230121020000;AIR;0.0
536;20230121030000;AIR;0.0
536;20230121040000;AIR;0.0
536;20230121050000;AIR;0.0
536;20230121060000;AIR;0.0
536;20230121070000;AIR;0.0
536;20230121080000;AIR;0.0
536;20230121090000;AIR;0.0
536;20230121100000;AIR;0.0
536;20230121110000;AIR;0.0
536;20230121120000;AIR;0.0
536;20230121130000;AIR;0.0
536;20230121140000;AIR;0.0
536;20230121150000;AIR;0.0
536;20230121160000;AIR;0.0
536;20230121170000;AIR;0.0
536;20230121180000;AIR;0.0
536;20230121190000;AIR;0.0
536;20230121200000;AIR;0.0
536;20230121210000;AIR;0.0
536;20230121220000;AIR;0.0
536;20230121230000;AIR;0.0
536;20230122000000;AIR;0.0
536;20230122010000;AIR;0.0
536;20230122020000;AIR;0.0
536;20230122030000;AIR;0.0
536;20230122040000;AIR;0.0
536;20230122050000;AIR;0.0
536;20230122060000;AIR;0.0
536;20230122070000;AIR;0.0
536;20230122080000;AIR;0.0
536;20230122090000;AIR;0.0
536;20230122100000;AIR;0.0
536;20230122110000;AIR;0.0
536;20230122120000;AIR;0.0
536;20230122130000;AIR;0.0
536;20230122140000;AIR;0.0
536;20230122150000;AIR;0.0
536;20230122160000;AIR;0.0
536;20230122170000;AIR;0.0
536;20230122180000;AIR;0.0
536;20230122190000;AIR;0.0
536;20230122200000;AIR;0.0
536;20230122210000;AIR;0.0
536;20230122220000;AIR;0.0
536;20230122230000;AIR;0.0
536;20230123000000;AIR;0.0
536;20230123010000;AIR;0.0
536;20230123020000;AIR;0.0
536;20230123030000;AIR;0.1
536;20230123040000;AIR;0.0
536;20230123050000;AIR;0.0
536;20230123060000;AIR;0.0
536;20230123070000;AIR;0.0
536;20230123080000;AIR;0.0
536;20230123090000;AIR;0.0
536;20230123100000;AIR;0.0
536;20230123110000;AIR;0.0
536;20230123120000;AIR;0.0
536;20230123130000;AIR;0.0
536;20230123140000;AIR;0.0
536;20230123150000;AIR;0.0
536;20230123160000;AIR;0.0
536;20230123170000;AIR;0.0
536;20230123180000;AIR;0.0
536;20230123190000;AIR;0.0
536;20230123200000;AIR;0.0
536;20230123210000;AIR;0.0
536;20230123220000;AIR;0.0
536;20230123230000;AIR;0.0
536;20230124000000;AIR;0.0
536;20230124010000;AIR;0.0
536;20230124020000;AIR;0.0
536;20230124030000;AIR;0.0
536;20230124040000;AIR;0.0
536;20230124050000;AIR;0.0
536;20230124060000;AIR;0.0
536;20230124070000;AIR;0.0
536;20230124080000;AIR;0.0
536;20230124090000;AIR;0.0
536;20230124100000;AIR;0.0
536;20230124110000;AIR;0.0
536;20230124120000;AIR;0.0
536;20230124130000;AIR;0.0
536;20230124140000;AIR;0.0
536;20230124150000;AIR;0.0
536;20230124160000;AIR;0.0
536;20230124170000;AIR;0.0
536;20230124180000;AIR;0.0
536;20230124190000;AIR;0.0
536;20230124200000;AIR;0.0
536;20230124210000;AIR;0.0
536;20230124220000;AIR;0.0
536;20230124230000;AIR;0.0
536;20230125000000;AIR;0.0
536;20230125010000;AIR;0.0
536;20230125020000;AIR;0.0
536;20230125030000;AIR;0.0
536;20230125040000;AIR;0.0
536;20230125050000;AIR;0.0
536;20230125060000;AIR;0.0
536;20230125070000;AIR;0.0
536;20230125080000;AIR;0.0
536;20230125090000;AIR;0.0
536;20230125100000;AIR;0.0
536;20230125110000;AIR;0.0
536;20230125120000;AIR;0.0
536;20230125130000;AIR;0.0
536;20230125140000;AIR;0.0
536;20230125150000;AIR;0.0
536;20230125160000;AIR;0.0
536;20230125170000;AIR;0.0
536;20230125180000;AIR;0.0
536;20230125190000;AIR;0.0
536;20230125200000;AIR;0.0
536;20230125210000;AIR;0.0
536;20230125220000;AIR;0.0
536;20230125230000;AIR;0.0
536;20230126000000;AIR;0.0
536;20230126010000;AIR;0.0
536;20230126020000;AIR;0.0
536;20230126030000;AIR;0.0
536;20230126040000;AIR;0.0
536;20230126050000;AIR;0.0
536;20230126060000;AIR;0.0
536;20230126070000;AIR;0.0
536;20230126080000;AIR;0.0
536;20230126090000;AIR;0.0
536;20230126100000;AIR;0.0
536;20230126110000;AIR;0.0
536;20230126120000;AIR;0.0
536;20230126130000;AIR;0.0
536;20230126140000;AIR;0.0
536;20230126150000;AIR;0.0
536;20230126160000;AIR;0.0
536;20230126170000;AIR;0.0
536;20230126180000;AIR;0.0
536;20230126190000;AIR;0.0
536;20230126200000;AIR;0.0
536;20230126210000;AIR;0.0
536;20230126220000;AIR;0.0
536;20230126230000;AIR;0.0
536;20230127000000;AIR;0.0
536;20230127010000;AIR;0.0
536;20230127020000;AIR;0.0
536;20230127030000;AIR;0.0
536;20230127040000;AIR;0.0
536;20230127050000;AIR;0.0
536;20230127060000;AIR;0.0
536;20230127070000;AIR;0.0
536;20230127080000;AIR;0.0
536;20230127090000;AIR;0.0
536;20230127100000;AIR;0.0
536;20230127110000;AIR;0.0
536;20230127120000;AIR;0.0
536;20230127130000;AIR;0.0
536;20230127140000;AIR;0.0
536;20230127150000;AIR;0.0
536;20230127160000;AIR;0.0
536;20230127170000;AIR;0.0
536;20230127180000;AIR;0.0
536;20230127190000;AIR;0.0
536;20230127200000;AIR;0.0
536;20230127210000;AIR;0.0
536;20230127220000;AIR;0.0
536;20230127230000;AIR;0.0
536;20230128000000;AIR;0.0
536;20230128010000;AIR;0.0
536;20230128020000;AIR;0.0
536;20230128030000;AIR;0.0
536;20230128040000;AIR;0.0
536;20230128050000;AIR;0.0
536;20230128060000;AIR;0.0
536;20230128070000;AIR;0.0
536;20230128080000;AIR;0.0
536;20230128090000;AIR;0.0
536;20230128100000;AIR;0.0
536;20230128110000;AIR;0.0
536;20230128120000;AIR;0.0
536;20230128130000;AIR;0.0
536;20230128140000;AIR;0.0
536;20230128150000;AIR;0.0
536;20230128160000;AIR;0.0
536;20230128170000;AIR;0.0
536;20230128180000;AIR;0.0
536;20230128190000;AIR;0.0
536;20230128200000;AIR;0.0
536;20230128210000;AIR;0.0
536;20230128220000;AIR;0.0
536;20230128230000;AIR;0.0
536;20230129000000;AIR;0.0
536;20230129010000;AIR;0.0
536;20230129020000;AIR;0.0
536;20230129030000;AIR;0.0
536;20230129040000;AIR;0.0
536;20230129050000;AIR;0.0
536;20230129060000;AIR;0.0
536;20230129070000;AIR;0.0
536;20230129080000;AIR;0.0
536;20230129090000;AIR;0.0
536;20230129100000;AIR;0.0
536;20230129110000;AIR;0.0
536;20230129120000;AIR;0.0
536;20230129130000;AIR;0.0
536;20230129140000;AIR;0.0
536;20230129150000;AIR;0.0
536;20230129160000;AIR;0.0
536;20230129170000;AIR;0.0
536;20230129180000;AIR;0.0
536;20230129190000;AIR;0.0
536;20230129200000;AIR;0.0
536;20230129210000;AIR;0.0
536;20230129220000;AIR;0.0
536;20230129230000;AIR;0.0
536;20230130000000;AIR;0.0
536;20230130010000;AIR;0.0
536;20230130020000;AIR;0.0
536;20230130030000;AIR;0.0
536;20230130040000;AIR;0.0
536;20230130050000;AIR;0.0
536;20230130060000;AIR;0.0
536;20230130070000;AIR;0.0
536;20230130080000;AIR;0.0
536;20230130090000;AIR;0.0
536;20230130100000;AIR;0.0
536;20230130110000;AIR;0.0
536;20230130120000;AIR;0.0
536;20230130130000;AIR;0.0
536;20230130140000;AIR;0.0
536;20230130150000;AIR;0.0
536;20230130160000;AIR;0.0
536;20230130170000;AIR;0.0
536;20230130180000;AIR;0.0
536;20230130190000;AIR;0.0
536;20230130200000;AIR;0.1
536;20230130210000;AIR;0.0
536;20230130220000;AIR;0.0
536;20230130230000;AIR;0.0
536;20230131000000;AIR;0.0
536;20230131010000;AIR;0.0
536;20230131020000;AIR;0.0
536;20230131030000;AIR;0.0
536;20230131040000;AIR;0.0
536;20230131050000;AIR;0.0
536;20230131060000;AIR;0.0
536;20230131070000;AIR;0.0
536;20230131080000;AIR;0.0
536;20230131090000;AIR;0.0
536;20230131100000;AIR;0.0
536;20230131110000;AIR;0.0
536;20230131120000;AIR;0.0
536;20230131130000;AIR;0.0
536;20230131140000;AIR;0.0
536;20230131150000;AIR;0.0
536;20230131160000;AIR;0.0
536;20230131170000;AIR;0.0
536;20230131180000;AIR;0.0
536;20230131190000;AIR;0.0
536;20230131200000;AIR;0.0
536;20230131210000;AIR;0.0
536;20230131220000;AIR;0.0
536;20230131230000;AIR;0.0
536;20230201000000;AIR;0.0
536;20230201010000;AIR;0.0
536;20230201020000;AIR;0.0
536;20230201030000;AIR;0.0
536;20230201040000;AIR;0.0
536;20230201050000;AIR;0.0
536;20230201060000;AIR;0.0
536;20230201070000;AIR;0.0
536;20230201080000;AIR;0.0
536;20230201090000;AIR;0.0
536;20230201100000;AIR;0.0
536;20230201110000;AIR;0.0
536;20230201120000;AIR;0.0
536;20230201130000;AIR;0.0
536;20230201140000;AIR;0.0
536;20230201150000;AIR;0.0
536;20230201160000;AIR;0.0
536;20230201170000;AIR;0.0
536;20230201180000;AIR;0.0
536;20230201190000;AIR;0.0
536;20230201200000;AIR;0.0
536;20230201210000;AIR;0.0
536;20230201220000;AIR;0.0
536;20230201230000;AIR;0.0
536;20230202000000;AIR;0.0
536;20230202010000;AIR;0.0
536;20230202020000;AIR;0.0
536;20230202030000;AIR;0.0
536;20230202040000;AIR;0.0
536;20230202050000;AIR;0.0
536;20230202060000;AIR;0.0
536;20230202070000;AIR;0.0
536;20230202080000;AIR;0.0
536;20230202090000;AIR;0.0
536;20230202100000;AIR;0.0
536;20230202110000;AIR;0.0
536;20230202120000;AIR;0.0
536;20230202130000;AIR;0.0
536;20230202140000;AIR;0.0
536;20230202150000;AIR;0.0
536;20230202160000;AIR;0.0
536;20230202170000;AIR;0.0
536;20230202180000;AIR;0.0
536;20230202190000;AIR;0.0
536;20230202200000;AIR;0.0
536;20230202210000;AIR;0.0
536;20230202220000;AIR;0.0
536;20230202230000;AIR;0.0
536;20230203000000;AIR;0.0
536;20230203010000;AIR;0.0
536;20230203020000;AIR;0.0
536;20230203030000;AIR;0.0
536;20230203040000;AIR;0.0
536;20230203050000;AIR;0.0
536;20230203060000;AIR;0.0
536;20230203070000;AIR;0.0
536;20230203080000;AIR;0.0
536;20230203090000;AIR;0.0
536;20230203100000;AIR;0.0
536;20230203110000;AIR;0.0
536;20230203120000;AIR;0.0
536;20230203130000;AIR;0.0
536;20230203140000;AIR;0.0
536;20230203150000;AIR;0.0
536;20230203160000;AIR;0.0
536;20230203170000;AIR;0.0
536;20230203180000;AIR;0.0
536;20230203190000;AIR;0.0
536;20230203200000;AIR;0.0
536;20230203210000;AIR;0.0
536;20230203220000;AIR;0.0
536;20230203230000;AIR;0.0
536;20230204000000;AIR;0.0
536;20230204010000;AIR;0.0
536;20230204020000;AIR;0.0
536;20230204030000;AIR;0.5
536;20230204040000;AIR;0.2
536;20230204050000;AIR;0.0
536;20230204060000;AIR;0.0
536;20230204070000;AIR;0.0
536;20230204080000;AIR;0.0
536;20230204090000;AIR;0.0
536;20230204100000;AIR;0.0
536;20230204110000;AIR;0.0
536;20230204120000;AIR;0.0
536;20230204130000;AIR;0.0
536;20230204140000;AIR;0.0
536;20230204150000;AIR;0.0
536;20230204160000;AIR;0.0
536;20230204170000;AIR;0.0
536;20230204180000;AIR;0.0
536;20230204190000;AIR;0.0
536;20230204200000;AIR;0.0
536;20230204210000;AIR;0.0
536;20230204220000;AIR;0.0
536;20230204230000;AIR;0.0
536;20230205000000;AIR;0.0
536;20230205010000;AIR;0.0
536;20230205020000;AIR;0.0
536;20230205030000;AIR;0.0
536;20230205040000;AIR;0.0
536;20230205050000;AIR;0.0
536;20230205060000;AIR;0.0
536;20230205070000;AIR;0.0
536;20230205080000;AIR;0.0
536;20230205090000;AIR;0.0
536;20230205100000;AIR;0.0
536;20230205110000;AIR;0.0
536;20230205120000;AIR;0.0
536;20230205130000;AIR;0.0
536;20230205140000;AIR;0.0
536;20230205150000;AIR;0.0
536;20230205160000;AIR;0.0
536;20230205170000;AIR;0.0
536;20230205180000;AIR;0.0
536;20230205190000;AIR;0.0
536;20230205200000;AIR;0.0
536;20230205210000;AIR;0.0
536;20230205220000;AIR;0.0
536;20230205230000;AIR;0.0
536;20230206000000;AIR;0.0
536;20230206010000;AIR;0.0
536;20230206020000;AIR;0.0
536;20230206030000;AIR;0.0
536;20230206040000;AIR;0.0
536;20230206050000;AIR;0.0
536;20230206060000;AIR;0.0
536;20230206070000;AIR;0.0
