station;termin;nat_abbr;hns000d0;hto000d0;rre150d0
593;19790516000000;PON;;;0.0
593;19790517000000;PON;;;0.0
593;19790518000000;PON;;;0.0
593;19790519000000;PON;;;0.0
593;19790520000000;PON;;;16.8
593;19790521000000;PON;;;0.0
593;19790522000000;PON;;;0.0
593;19790523000000;PON;;;0.0
593;19790524000000;PON;;;2.8
593;19790525000000;PON;;;0.0
593;19790526000000;PON;;;1.5
593;19790527000000;PON;;;18.4
593;19790528000000;PON;;;0.0
593;19790529000000;PON;;;0.0
593;19790530000000;PON;;;0.0
593;19790531000000;PON;;;0.6
593;19790601000000;PON;;;0.9
593;19790602000000;PON;;;0.0
593;19790603000000;PON;;;0.6
593;19790604000000;PON;;;0.0
593;19790605000000;PON;;;0.0
593;19790606000000;PON;;;0.3
593;19790607000000;PON;;;2.1
593;19790608000000;PON;;;0.0
593;19790609000000;PON;;;0.0
593;19790610000000;PON;;;0.0
593;19790611000000;PON;;;3.8
593;19790612000000;PON;;;4.2
593;19790613000000;PON;;;24.9
593;19790614000000;PON;;;2.0
593;19790615000000;PON;;;23.8
593;19790616000000;PON;;;2.4
593;19790617000000;PON;;;8.8
593;19790618000000;PON;;;0.0
593;19790619000000;PON;;;0.4
593;19790620000000;PON;;;0.0
593;19790621000000;PON;;;0.0
593;19790622000000;PON;;;0.0
593;19790623000000;PON;;;0.0
593;19790624000000;PON;;;0.1
593;19790625000000;PON;;;0.1
593;19790626000000;PON;;;0.0
593;19790627000000;PON;;;5.1
593;19790628000000;PON;;;0.0
593;19790629000000;PON;;;0.0
593;19790630000000;PON;;;0.0
593;19790701000000;PON;;;2.6
593;19790702000000;PON;;;5.0
593;19790703000000;PON;;;3.0
593;19790704000000;PON;;;0.0
593;19790705000000;PON;;;0.0
593;19790706000000;PON;;;0.0
593;19790707000000;PON;;;0.0
593;19790708000000;PON;;;1.0
593;19790709000000;PON;;;0.8
593;19790710000000;PON;;;0.0
593;19790711000000;PON;;;0.7
593;19790712000000;PON;;;9.7
593;19790713000000;PON;;;4.7
593;19790714000000;PON;;;0.0
593;19790715000000;PON;;;0.4
593;19790716000000;PON;;;0.0
593;19790717000000;PON;;;1.0
593;19790718000000;PON;;;0.0
593;19790719000000;PON;;;0.0
593;19790720000000;PON;;;2.0
593;19790721000000;PON;;;0.0
593;19790722000000;PON;;;0.0
593;19790723000000;PON;;;0.0
593;19790724000000;PON;;;0.0
593;19790725000000;PON;;;0.0
593;19790726000000;PON;;;0.0
593;19790727000000;PON;;;0.0
593;19790728000000;PON;;;0.0
593;19790729000000;PON;;;4.9
593;19790730000000;PON;;;3.8
593;19790731000000;PON;;;45.8
593;19790801000000;PON;;;0.0
593;19790802000000;PON;;;3.0
593;19790803000000;PON;;;2.2
593;19790804000000;PON;;;3.0
593;19790805000000;PON;;;0.0
593;19790806000000;PON;;;0.0
593;19790807000000;PON;;;9.5
593;19790808000000;PON;;;5.7
593;19790809000000;PON;;;1.3
593;19790810000000;PON;;;0.0
593;19790811000000;PON;;;0.6
593;19790812000000;PON;;;0.0
593;19790813000000;PON;;;0.0
593;19790814000000;PON;;;0.0
593;19790815000000;PON;;;0.0
593;19790816000000;PON;;;0.6
593;19790817000000;PON;;;42.2
593;19790818000000;PON;;;3.6
593;19790819000000;PON;;;0.0
593;19790820000000;PON;;;0.0
593;19790821000000;PON;;;0.0
593;19790822000000;PON;;;0.0
593;19790823000000;PON;;;20.4
593;19790824000000;PON;;;24.6
593;19790825000000;PON;;;1.1
593;19790826000000;PON;;;0.9
593;19790827000000;PON;;;0.0
593;19790828000000;PON;;;0.0
593;19790829000000;PON;;;0.0
593;19790830000000;PON;;;0.0
593;19790831000000;PON;;;0.0
593;19790901000000;PON;;;0.0
593;19790902000000;PON;;;0.0
593;19790903000000;PON;;;0.0
593;19790904000000;PON;;;0.0
593;19790905000000;PON;;;0.0
593;19790906000000;PON;;;0.0
593;19790907000000;PON;;;0.0
593;19790908000000;PON;;;0.0
593;19790909000000;PON;;;0.0
593;19790910000000;PON;;;4.3
593;19790911000000;PON;;;0.0
593;19790912000000;PON;;;0.0
593;19790913000000;PON;;;0.0
593;19790914000000;PON;;;0.3
593;19790915000000;PON;;;0.0
593;19790916000000;PON;;;0.0
593;19790917000000;PON;;;0.0
593;19790918000000;PON;;;0.0
593;19790919000000;PON;;;0.0
593;19790920000000;PON;;;19.9
593;19790921000000;PON;;;96.1
593;19790922000000;PON;;;3.1
593;19790923000000;PON;;;7.6
593;19790924000000;PON;;;9.2
593;19790925000000;PON;;;0.0
593;19790926000000;PON;;;0.0
593;19790927000000;PON;;;0.0
593;19790928000000;PON;;;0.0
593;19790929000000;PON;;;0.0
593;19790930000000;PON;;;0.0
593;19791001000000;PON;;;0.0
593;19791002000000;PON;;;0.0
593;19791003000000;PON;;;0.0
593;19791004000000;PON;;;1.4
593;19791005000000;PON;;;4.8
593;19791006000000;PON;;;0.0
593;19791007000000;PON;;;0.0
593;19791008000000;PON;;;0.0
593;19791009000000;PON;;;0.0
593;19791010000000;PON;;;0.0
593;19791011000000;PON;;;3.0
593;19791012000000;PON;;;1.8
593;19791013000000;PON;;;13.2
593;19791014000000;PON;;;99.2
593;19791015000000;PON;;;23.6
593;19791016000000;PON;;;40.0
593;19791017000000;PON;;;6.9
593;19791018000000;PON;;;0.0
593;19791019000000;PON;;;0.0
593;19791020000000;PON;;;0.0
593;19791021000000;PON;;;0.8
593;19791022000000;PON;;;12.0
593;19791023000000;PON;;;3.1
593;19791024000000;PON;;;0.0
593;19791025000000;PON;;;0.0
593;19791026000000;PON;;;0.9
593;19791027000000;PON;;;1.3
593;19791028000000;PON;;;10.0
593;19791029000000;PON;;;0.0
593;19791030000000;PON;;;0.0
593;19791031000000;PON;;;0.0
593;19791101000000;PON;;;0.0
593;19791102000000;PON;;;0.0
593;19791103000000;PON;;;0.0
593;19791104000000;PON;;;0.0
593;19791105000000;PON;;;2.0
593;19791106000000;PON;;;9.2
593;19791107000000;PON;;;17.8
593;19791108000000;PON;;;0.0
593;19791109000000;PON;;;13.4
593;19791110000000;PON;;;3.0
593;19791111000000;PON;;;0.0
593;19791112000000;PON;;;0.0
593;19791113000000;PON;;;6.0
593;19791114000000;PON;;;5.8
593;19791115000000;PON;;;26.5
593;19791116000000;PON;;;0.0
593;19791117000000;PON;;;0.0
593;19791118000000;PON;;;0.0
593;19791119000000;PON;;;0.0
593;19791120000000;PON;;;0.0
593;19791121000000;PON;;;0.0
593;19791122000000;PON;;;0.0
593;19791123000000;PON;;;0.0
593;19791124000000;PON;;;0.0
593;19791125000000;PON;;;0.0
593;19791126000000;PON;;;0.0
593;19791127000000;PON;;;2.7
593;19791128000000;PON;;;0.0
593;19791129000000;PON;;;0.0
593;19791130000000;PON;;;0.0
593;19791201000000;PON;;;0.0
593;19791202000000;PON;;;0.0
593;19791203000000;PON;;;0.0
593;19791204000000;PON;;;0.0
593;19791205000000;PON;;;0.0
593;19791206000000;PON;;;0.0
593;19791207000000;PON;;;0.0
593;19791208000000;PON;;;0.0
593;19791209000000;PON;;;0.5
593;19791210000000;PON;;;0.0
593;19791211000000;PON;;;5.0
593;19791212000000;PON;;;2.1
593;19791213000000;PON;;;0.3
593;19791214000000;PON;;;6.0
593;19791215000000;PON;;;5.0
593;19791216000000;PON;;;0.0
593;19791217000000;PON;;;1.8
593;19791218000000;PON;;;0.0
593;19791219000000;PON;;;4.0
593;19791220000000;PON;;;0.0
593;19791221000000;PON;;;39.1
593;19791222000000;PON;;;31.1
593;19791223000000;PON;;;0.7
593;19791224000000;PON;;;0.0
593;19791225000000;PON;;;0.0
593;19791226000000;PON;;;0.0
593;19791227000000;PON;;;0.0
593;19791228000000;PON;;;1.5
593;19791229000000;PON;;;4.0
593;19791230000000;PON;;;0.0
593;19791231000000;PON;;;3.5
593;19800101000000;PON;;;0.0
593;19800102000000;PON;;;0.0
593;19800103000000;PON;;;3.1
593;19800104000000;PON;;;6.9
593;19800105000000;PON;;;1.6
593;19800106000000;PON;;;0.0
593;19800107000000;PON;;;1.0
593;19800108000000;PON;;;0.0
593;19800109000000;PON;;;0.0
593;19800110000000;PON;;;0.0
593;19800111000000;PON;;;0.0
593;19800112000000;PON;;;0.0
593;19800113000000;PON;;;0.0
593;19800114000000;PON;;;0.0
593;19800115000000;PON;;;0.0
593;19800116000000;PON;;;0.0
593;19800117000000;PON;;;0.0
593;19800118000000;PON;;;0.0
593;19800119000000;PON;;;0.0
593;19800120000000;PON;;;0.0
593;19800121000000;PON;;;0.0
593;19800122000000;PON;;;10.6
593;19800123000000;PON;;;0.0
593;19800124000000;PON;;;0.0
593;19800125000000;PON;;;0.0
593;19800126000000;PON;;;0.0
593;19800127000000;PON;;;0.0
593;19800128000000;PON;;;0.0
593;19800129000000;PON;;;0.0
593;19800130000000;PON;;;0.0
593;19800131000000;PON;;;34.1
593;19800201000000;PON;;;0.0
593;19800202000000;PON;;;0.0
593;19800203000000;PON;;;2.8
593;19800204000000;PON;;;4.0
593;19800205000000;PON;;;0.0
593;19800206000000;PON;;;0.0
593;19800207000000;PON;;;0.0
593;19800208000000;PON;;;0.0
593;19800209000000;PON;;;0.0
593;19800210000000;PON;;;0.0
593;19800211000000;PON;;;0.0
593;19800212000000;PON;;;0.0
593;19800213000000;PON;;;0.0
593;19800214000000;PON;;;0.0
593;19800215000000;PON;;;0.0
593;19800216000000;PON;;;0.0
593;19800217000000;PON;;;0.0
593;19800218000000;PON;;;0.0
593;19800219000000;PON;;;0.0
593;19800220000000;PON;;;0.0
593;19800221000000;PON;;;0.0
593;19800222000000;PON;;;0.0
593;19800223000000;PON;;;0.0
593;19800224000000;PON;;;0.0
593;19800225000000;PON;;;0.0
593;19800226000000;PON;;;0.0
593;19800227000000;PON;;;0.0
593;19800228000000;PON;;;0.0
593;19800229000000;PON;;;0.0
593;19800301000000;PON;;;0.0
593;19800302000000;PON;;;0.0
593;19800303000000;PON;;;0.0
593;19800304000000;PON;;;0.0
593;19800305000000;PON;;;0.0
593;19800306000000;PON;;;1.1
593;19800307000000;PON;;;3.2
593;19800308000000;PON;;;0.7
593;19800309000000;PON;;;0.0
593;19800310000000;PON;;;0.0
593;19800311000000;PON;;;0.0
593;19800312000000;PON;;;0.0
593;19800313000000;PON;;;2.3
593;19800314000000;PON;;;0.0
593;19800315000000;PON;;;0.0
593;19800316000000;PON;;;0.0
593;19800317000000;PON;;;0.0
593;19800318000000;PON;;;0.0
593;19800319000000;PON;;;0.0
593;19800320000000;PON;;;3.0
593;19800321000000;PON;;;0.0
593;19800322000000;PON;;;2.1
593;19800323000000;PON;;;9.8
593;19800324000000;PON;;;0.0
593;19800325000000;PON;;;5.4
593;19800326000000;PON;;;0.0
593;19800327000000;PON;;;0.0
593;19800328000000;PON;;;0.0
593;19800329000000;PON;;;0.0
593;19800330000000;PON;;;0.0
593;19800331000000;PON;;;4.7
593;19800401000000;PON;;;0.0
593;19800402000000;PON;;;0.0
593;19800403000000;PON;;;0.0
593;19800404000000;PON;;;0.0
593;19800405000000;PON;;;0.0
593;19800406000000;PON;;;0.0
593;19800407000000;PON;;;0.0
593;19800408000000;PON;;;0.0
593;19800409000000;PON;;;0.0
593;19800410000000;PON;;;0.0
593;19800411000000;PON;;;0.0
593;19800412000000;PON;;;0.0
593;19800413000000;PON;;;0.0
593;19800414000000;PON;;;0.0
593;19800415000000;PON;;;0.0
593;19800416000000;PON;;;0.0
593;19800417000000;PON;;;6.1
593;19800418000000;PON;;;0.0
593;19800419000000;PON;;;0.0
593;19800420000000;PON;;;0.0
593;19800421000000;PON;;;0.0
593;19800422000000;PON;;;0.0
593;19800423000000;PON;;;0.0
593;19800424000000;PON;;;0.0
593;19800425000000;PON;;;0.0
593;19800426000000;PON;;;0.0
593;19800427000000;PON;;;0.0
593;19800428000000;PON;;;0.0
593;19800429000000;PON;;;0.0
593;19800430000000;PON;;;0.0
593;19800501000000;PON;;;0.2
593;19800502000000;PON;;;0.0
593;19800503000000;PON;;;0.6
593;19800504000000;PON;;;6.0
593;19800505000000;PON;;;3.4
593;19800506000000;PON;;;2.4
593;19800507000000;PON;;;0.0
593;19800508000000;PON;;;13.5
593;19800509000000;PON;;;0.0
593;19800510000000;PON;;;0.0
593;19800511000000;PON;;;0.0
593;19800512000000;PON;;;0.0
593;19800513000000;PON;;;0.0
593;19800514000000;PON;;;6.0
593;19800515000000;PON;;;1.0
593;19800516000000;PON;;;0.0
593;19800517000000;PON;;;0.0
593;19800518000000;PON;;;0.0
593;19800519000000;PON;;;0.0
593;19800520000000;PON;;;0.0
593;19800521000000;PON;;;0.0
593;19800522000000;PON;;;0.5
593;19800523000000;PON;;;0.0
593;19800524000000;PON;;;0.0
593;19800525000000;PON;;;0.0
593;19800526000000;PON;;;0.0
593;19800527000000;PON;;;1.0
593;19800528000000;PON;;;1.0
593;19800529000000;PON;;;9.1
593;19800530000000;PON;;;0.5
593;19800531000000;PON;;;0.0
593;19800601000000;PON;;;0.0
593;19800602000000;PON;;;0.0
593;19800603000000;PON;;;5.2
593;19800604000000;PON;;;0.0
593;19800605000000;PON;;;0.0
593;19800606000000;PON;;;0.0
593;19800607000000;PON;;;2.9
593;19800608000000;PON;;;3.2
593;19800609000000;PON;;;5.8
593;19800610000000;PON;;;1.0
593;19800611000000;PON;;;0.0
593;19800612000000;PON;;;0.0
593;19800613000000;PON;;;0.0
593;19800614000000;PON;;;0.0
593;19800615000000;PON;;;2.0
593;19800616000000;PON;;;0.0
593;19800617000000;PON;;;10.0
593;19800618000000;PON;;;0.0
593;19800619000000;PON;;;0.0
593;19800620000000;PON;;;18.8
593;19800621000000;PON;;;27.7
593;19800622000000;PON;;;4.2
593;19800623000000;PON;;;24.0
593;19800624000000;PON;;;0.7
593;19800625000000;PON;;;0.0
593;19800626000000;PON;;;3.4
593;19800627000000;PON;;;1.3
593;19800628000000;PON;;;0.0
593;19800629000000;PON;;;1.3
593;19800630000000;PON;;;0.0
593;19800701000000;PON;;;7.0
593;19800702000000;PON;;;0.0
593;19800703000000;PON;;;0.3
593;19800704000000;PON;;;0.0
593;19800705000000;PON;;;0.0
593;19800706000000;PON;;;12.0
593;19800707000000;PON;;;0.0
593;19800708000000;PON;;;35.0
593;19800709000000;PON;;;25.8
593;19800710000000;PON;;;0.0
593;19800711000000;PON;;;0.0
593;19800712000000;PON;;;0.0
593;19800713000000;PON;;;0.0
593;19800714000000;PON;;;0.0
593;19800715000000;PON;;;1.8
593;19800716000000;PON;;;3.4
593;19800717000000;PON;;;0.0
593;19800718000000;PON;;;0.0
593;19800719000000;PON;;;0.0
593;19800720000000;PON;;;21.8
593;19800721000000;PON;;;0.0
593;19800722000000;PON;;;0.0
593;19800723000000;PON;;;0.0
593;19800724000000;PON;;;0.0
593;19800725000000;PON;;;0.0
593;19800726000000;PON;;;4.5
593;19800727000000;PON;;;0.0
593;19800728000000;PON;;;0.0
593;19800729000000;PON;;;6.2
593;19800730000000;PON;;;0.0
593;19800731000000;PON;;;0.0
593;19800801000000;PON;;;0.0
593;19800802000000;PON;;;0.0
593;19800803000000;PON;;;0.0
593;19800804000000;PON;;;1.9
593;19800805000000;PON;;;0.0
593;19800806000000;PON;;;0.0
593;19800807000000;PON;;;7.7
593;19800808000000;PON;;;17.5
593;19800809000000;PON;;;0.0
593;19800810000000;PON;;;0.0
593;19800811000000;PON;;;0.0
593;19800812000000;PON;;;0.4
593;19800813000000;PON;;;0.0
593;19800814000000;PON;;;0.0
593;19800815000000;PON;;;0.0
593;19800816000000;PON;;;6.6
593;19800817000000;PON;;;0.0
593;19800818000000;PON;;;0.0
593;19800819000000;PON;;;0.0
593;19800820000000;PON;;;0.3
593;19800821000000;PON;;;0.0
593;19800822000000;PON;;;0.0
593;19800823000000;PON;;;0.0
593;19800824000000;PON;;;0.0
593;19800825000000;PON;;;0.0
593;19800826000000;PON;;;0.0
593;19800827000000;PON;;;0.0
593;19800828000000;PON;;;10.1
593;19800829000000;PON;;;0.0
593;19800830000000;PON;;;0.0
593;19800831000000;PON;;;0.2
593;19800901000000;PON;;;0.0
593;19800902000000;PON;;;0.0
593;19800903000000;PON;;;0.0
593;19800904000000;PON;;;0.0
593;19800905000000;PON;;;0.0
593;19800906000000;PON;;;0.0
593;19800907000000;PON;;;0.0
593;19800908000000;PON;;;0.0
593;19800909000000;PON;;;6.6
593;19800910000000;PON;;;0.0
593;19800911000000;PON;;;0.0
593;19800912000000;PON;;;0.0
593;19800913000000;PON;;;0.0
593;19800914000000;PON;;;0.0
593;19800915000000;PON;;;0.0
593;19800916000000;PON;;;0.0
593;19800917000000;PON;;;0.0
593;19800918000000;PON;;;0.0
593;19800919000000;PON;;;0.0
593;19800920000000;PON;;;0.0
593;19800921000000;PON;;;0.0
593;19800922000000;PON;;;12.7
593;19800923000000;PON;;;1.0
593;19800924000000;PON;;;0.0
593;19800925000000;PON;;;0.0
593;19800926000000;PON;;;0.0
593;19800927000000;PON;;;0.0
593;19800928000000;PON;;;0.0
593;19800929000000;PON;;;0.0
593;19800930000000;PON;;;0.0
593;19801001000000;PON;;;0.0
593;19801002000000;PON;;;0.0
593;19801003000000;PON;;;0.0
593;19801004000000;PON;;;0.0
593;19801005000000;PON;;;0.0
593;19801006000000;PON;;;0.0
593;19801007000000;PON;;;13.3
593;19801008000000;PON;;;13.0
593;19801009000000;PON;;;0.6
593;19801010000000;PON;;;0.0
593;19801011000000;PON;;;9.0
593;19801012000000;PON;;;0.0
593;19801013000000;PON;;;0.0
593;19801014000000;PON;;;0.2
593;19801015000000;PON;;;4.2
593;19801016000000;PON;;;77.4
593;19801017000000;PON;;;51.2
593;19801018000000;PON;;;10.0
593;19801019000000;PON;;;0.0
593;19801020000000;PON;;;0.0
593;19801021000000;PON;;;0.0
593;19801022000000;PON;;;0.0
593;19801023000000;PON;;;0.0
593;19801024000000;PON;;;30.0
593;19801025000000;PON;;;3.0
593;19801026000000;PON;;;0.0
593;19801027000000;PON;;;0.0
593;19801028000000;PON;;;0.0
593;19801029000000;PON;;;0.0
593;19801030000000;PON;;;0.0
593;19801031000000;PON;;;0.0
593;19801101000000;PON;;;0.0
593;19801102000000;PON;;;0.0
593;19801103000000;PON;;;0.0
593;19801104000000;PON;;;2.5
593;19801105000000;PON;;;4.8
593;19801106000000;PON;;;0.0
593;19801107000000;PON;;;0.0
593;19801108000000;PON;;;0.0
593;19801109000000;PON;;;0.0
593;19801110000000;PON;;;0.0
593;19801111000000;PON;;;0.0
593;19801112000000;PON;;;7.3
593;19801113000000;PON;;;0.0
593;19801114000000;PON;;;0.0
593;19801115000000;PON;;;0.0
593;19801116000000;PON;;;0.0
593;19801117000000;PON;;;0.0
593;19801118000000;PON;;;2.0
593;19801119000000;PON;;;0.0
593;19801120000000;PON;;;0.0
593;19801121000000;PON;;;0.0
593;19801122000000;PON;;;0.0
593;19801123000000;PON;;;0.0
593;19801124000000;PON;;;0.0
593;19801125000000;PON;;;0.0
593;19801126000000;PON;;;5.5
593;19801127000000;PON;;;1.9
593;19801128000000;PON;;;0.0
593;19801129000000;PON;;;0.0
593;19801130000000;PON;;;0.0
593;19801201000000;PON;;;0.0
593;19801202000000;PON;;;0.0
593;19801203000000;PON;;;0.0
593;19801204000000;PON;;;0.5
593;19801205000000;PON;;;0.3
593;19801206000000;PON;;;1.0
593;19801207000000;PON;;;0.0
593;19801208000000;PON;;;0.0
593;19801209000000;PON;;;0.0
593;19801210000000;PON;;;0.0
593;19801211000000;PON;;;0.0
593;19801212000000;PON;;;0.0
593;19801213000000;PON;;;0.0
593;19801214000000;PON;;;0.0
593;19801215000000;PON;;;1.2
593;19801216000000;PON;;;0.0
593;19801217000000;PON;;;0.0
593;19801218000000;PON;;;0.1
593;19801219000000;PON;;;0.2
593;19801220000000;PON;;;0.0
593;19801221000000;PON;;;1.0
593;19801222000000;PON;;;0.0
593;19801223000000;PON;;;0.0
593;19801224000000;PON;;;0.0
593;19801225000000;PON;;;0.0
593;19801226000000;PON;;;0.1
593;19801227000000;PON;;;0.0
593;19801228000000;PON;;;0.0
593;19801229000000;PON;;;0.0
593;19801230000000;PON;;;0.0
593;19801231000000;PON;;;0.0
593;19810101000000;PON;;;0.0
593;19810102000000;PON;;;0.4
593;19810103000000;PON;;;0.3
593;19810104000000;PON;;;6.5
593;19810105000000;PON;;;0.0
593;19810106000000;PON;;;2.1
593;19810107000000;PON;;;6.0
593;19810108000000;PON;;;0.0
593;19810109000000;PON;;;0.0
593;19810110000000;PON;;;0.0
593;19810111000000;PON;;;0.0
593;19810112000000;PON;;;0.0
593;19810113000000;PON;;;0.0
593;19810114000000;PON;;;0.0
593;19810115000000;PON;;;2.4
593;19810116000000;PON;;;0.0
593;19810117000000;PON;;;0.0
593;19810118000000;PON;;;0.0
593;19810119000000;PON;;;0.0
593;19810120000000;PON;;;8.4
593;19810121000000;PON;;;0.0
593;19810122000000;PON;;;0.0
593;19810123000000;PON;;;0.0
593;19810124000000;PON;;;0.0
593;19810125000000;PON;;;0.0
593;19810126000000;PON;;;0.0
593;19810127000000;PON;;;0.0
593;19810128000000;PON;;;0.0
593;19810129000000;PON;;;0.0
593;19810130000000;PON;;;0.0
593;19810131000000;PON;;;0.0
593;19810201000000;PON;;;0.0
593;19810202000000;PON;;;0.0
593;19810203000000;PON;;;0.0
593;19810204000000;PON;;;0.0
593;19810205000000;PON;;;0.0
593;19810206000000;PON;;;0.0
593;19810207000000;PON;;;0.0
593;19810208000000;PON;;;0.0
593;19810209000000;PON;;;0.0
593;19810210000000;PON;;;0.0
593;19810211000000;PON;;;0.0
593;19810212000000;PON;;;0.0
593;19810213000000;PON;;;0.0
593;19810214000000;PON;;;0.0
593;19810215000000;PON;;;0.0
593;19810216000000;PON;;;0.0
593;19810217000000;PON;;;0.0
593;19810218000000;PON;;;0.0
593;19810219000000;PON;;;0.0
593;19810220000000;PON;;;0.0
593;19810221000000;PON;;;0.0
593;19810222000000;PON;;;0.1
593;19810223000000;PON;;;0.0
593;19810224000000;PON;;;0.0
593;19810225000000;PON;;;0.0
593;19810226000000;PON;;;0.0
593;19810227000000;PON;;;0.0
593;19810228000000;PON;;;0.0
593;19810301000000;PON;;;0.0
593;19810302000000;PON;;;0.0
593;19810303000000;PON;;;2.5
593;19810304000000;PON;;;0.1
593;19810305000000;PON;;;0.0
593;19810306000000;PON;;;0.4
593;19810307000000;PON;;;0.0
593;19810308000000;PON;;;0.0
593;19810309000000;PON;;;0.0
593;19810310000000;PON;;;0.0
593;19810311000000;PON;;;0.0
593;19810312000000;PON;;;3.2
593;19810313000000;PON;;;0.0
593;19810314000000;PON;;;0.0
593;19810315000000;PON;;;14.2
593;19810316000000;PON;;;1.1
593;19810317000000;PON;;;12.6
593;19810318000000;PON;;;0.0
593;19810319000000;PON;;;0.0
593;19810320000000;PON;;;0.0
593;19810321000000;PON;;;0.0
593;19810322000000;PON;;;0.0
593;19810323000000;PON;;;0.0
593;19810324000000;PON;;;0.0
593;19810325000000;PON;;;0.0
593;19810326000000;PON;;;0.0
593;19810327000000;PON;;;0.0
593;19810328000000;PON;;;7.5
593;19810329000000;PON;;;4.5
593;19810330000000;PON;;;47.2
593;19810331000000;PON;;;13.3
593;19810401000000;PON;;;0.0
593;19810402000000;PON;;;0.0
593;19810403000000;PON;;;0.0
593;19810404000000;PON;;;0.0
593;19810405000000;PON;;;2.9
593;19810406000000;PON;;;1.4
593;19810407000000;PON;;;0.0
593;19810408000000;PON;;;0.0
593;19810409000000;PON;;;0.0
593;19810410000000;PON;;;0.0
593;19810411000000;PON;;;0.0
593;19810412000000;PON;;;0.0
593;19810413000000;PON;;;0.0
593;19810414000000;PON;;;0.0
593;19810415000000;PON;;;0.0
593;19810416000000;PON;;;0.0
593;19810417000000;PON;;;0.0
593;19810418000000;PON;;;0.0
593;19810419000000;PON;;;1.2
593;19810420000000;PON;;;0.0
593;19810421000000;PON;;;0.0
593;19810422000000;PON;;;0.0
593;19810423000000;PON;;;0.0
593;19810424000000;PON;;;0.0
593;19810425000000;PON;;;0.0
593;19810426000000;PON;;;11.2
593;19810427000000;PON;;;0.0
593;19810428000000;PON;;;0.0
593;19810429000000;PON;;;0.0
593;19810430000000;PON;;;0.0
593;19810501000000;PON;;;0.6
593;19810502000000;PON;;;0.0
593;19810503000000;PON;;;2.8
593;19810504000000;PON;;;0.0
593;19810505000000;PON;;;0.0
593;19810506000000;PON;;;0.0
593;19810507000000;PON;;;0.0
593;19810508000000;PON;;;0.0
593;19810509000000;PON;;;0.0
593;19810510000000;PON;;;5.6
593;19810511000000;PON;;;3.2
593;19810512000000;PON;;;0.0
593;19810513000000;PON;;;2.1
593;19810514000000;PON;;;0.5
593;19810515000000;PON;;;0.0
593;19810516000000;PON;;;0.0
593;19810517000000;PON;;;3.3
593;19810518000000;PON;;;0.0
593;19810519000000;PON;;;0.0
593;19810520000000;PON;;;0.0
593;19810521000000;PON;;;0.0
593;19810522000000;PON;;;10.4
593;19810523000000;PON;;;0.0
593;19810524000000;PON;;;1.7
593;19810525000000;PON;;;27.3
593;19810526000000;PON;;;98.3
593;19810527000000;PON;;;10.9
593;19810528000000;PON;;;0.0
593;19810529000000;PON;;;0.0
593;19810530000000;PON;;;0.0
593;19810531000000;PON;;;0.0
593;19810601000000;PON;;;0.0
593;19810602000000;PON;;;0.0
593;19810603000000;PON;;;0.3
593;19810604000000;PON;;;12.1
593;19810605000000;PON;;;0.0
593;19810606000000;PON;;;0.0
593;19810607000000;PON;;;0.0
593;19810608000000;PON;;;0.0
593;19810609000000;PON;;;14.2
593;19810610000000;PON;;;0.0
593;19810611000000;PON;;;0.0
593;19810612000000;PON;;;0.0
593;19810613000000;PON;;;0.0
593;19810614000000;PON;;;0.0
593;19810615000000;PON;;;0.0
593;19810616000000;PON;;;2.5
593;19810617000000;PON;;;1.3
593;19810618000000;PON;;;0.0
593;19810619000000;PON;;;0.0
593;19810620000000;PON;;;0.0
593;19810621000000;PON;;;0.0
593;19810622000000;PON;;;0.0
593;19810623000000;PON;;;0.0
593;19810624000000;PON;;;0.0
593;19810625000000;PON;;;2.4
593;19810626000000;PON;;;0.0
593;19810627000000;PON;;;0.0
593;19810628000000;PON;;;27.9
593;19810629000000;PON;;;0.0
593;19810630000000;PON;;;0.0
593;19810701000000;PON;;;0.0
593;19810702000000;PON;;;4.2
593;19810703000000;PON;;;38.4
593;19810704000000;PON;;;0.0
593;19810705000000;PON;;;0.0
593;19810706000000;PON;;;0.0
593;19810707000000;PON;;;0.0
593;19810708000000;PON;;;0.0
593;19810709000000;PON;;;15.2
593;19810710000000;PON;;;3.0
593;19810711000000;PON;;;1.3
593;19810712000000;PON;;;0.0
593;19810713000000;PON;;;3.9
593;19810714000000;PON;;;0.0
593;19810715000000;PON;;;0.0
593;19810716000000;PON;;;0.9
593;19810717000000;PON;;;24.2
593;19810718000000;PON;;;79.1
593;19810719000000;PON;;;8.7
593;19810720000000;PON;;;3.5
593;19810721000000;PON;;;0.0
593;19810722000000;PON;;;0.0
593;19810723000000;PON;;;1.5
593;19810724000000;PON;;;24.3
593;19810725000000;PON;;;0.0
593;19810726000000;PON;;;0.0
593;19810727000000;PON;;;0.3
593;19810728000000;PON;;;0.0
593;19810729000000;PON;;;0.0
593;19810730000000;PON;;;0.0
593;19810731000000;PON;;;0.0
593;19810801000000;PON;;;0.0
593;19810802000000;PON;;;0.0
593;19810803000000;PON;;;0.0
593;19810804000000;PON;;;0.0
593;19810805000000;PON;;;0.0
593;19810806000000;PON;;;4.1
593;19810807000000;PON;;;5.2
593;19810808000000;PON;;;10.2
593;19810809000000;PON;;;2.2
593;19810810000000;PON;;;0.8
593;19810811000000;PON;;;2.1
593;19810812000000;PON;;;0.0
593;19810813000000;PON;;;0.0
